status_id,created_at,user_id,screen_name,text,source,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,retweet_status_id,retweet_text,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,state
964542212980822000,2018-02-16T16:49:18Z,940302400790942000,DavidMichaelKi5,"https://t.co/mGyFNjiFLp
I've just been attacked
It causes head aches
Quick and bad 
Fuck him 
UNDERSTAND what glory is 
UNDERSTAND what power is 
Forever and ever and ever
The MOST HIGH 
JESUS CHRIST
ALL BETTER NOW 
😍😘😆😅😄😗😘😍😅😆😎",Twitter for Android,,,,FALSE,FALSE,0,0,,,youtu.be/5uHpmtAGmvo,https://t.co/mGyFNjiFLp,https://youtu.be/5uHpmtAGmvo,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/e54569d90c7032c0.json,Largo,"Largo, FL",city,United States,US,|,|,-82.849182|-82.696478|-82.696478|-82.849182|27.865251|27.865251|27.943275|27.943275,Florida
964327320646509000,2018-02-16T02:35:24Z,1705766497,mariahevee,like these head aches have been killing me lately,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/7f061ded71fdc974.json,Montgomery,"Montgomery, AL",city,United States,US,|,|,-86.418059|-86.071398|-86.071398|-86.418059|32.2845933|32.2845933|32.443697|32.443697,Alabama
964306832180302000,2018-02-16T01:13:59Z,909597091,arielelelel,"Regardless of background and stability, i cannot wrap my head around how a 19-year old can become such a monster. My heart aches for everyone affected https://t.co/XEVPHSkhuu",Twitter for iPhone,,,,TRUE,FALSE,4,0,,,twitter.com/matt_odonnell/…,https://t.co/XEVPHSkhuu,https://twitter.com/matt_odonnell/status/964113580093247488,,,,,,,,,,,en,964113580093248000,An orphaned 19-year-old with a troubled past and an AR-15 rifle was charged with 17 counts of premeditated murder in Florida this morning. https://t.co/BvRfCKZRAw https://t.co/St6FxXLXCi,,,https://api.twitter.com/1.1/geo/id/013a171e4bc132be.json,Alachua,"Alachua, FL",city,United States,US,|,|,-82.517885|-82.406136|-82.406136|-82.517885|29.739305|29.739305|29.808893|29.808893,Florida
964299311575110000,2018-02-16T00:44:06Z,499218026,maddierector_,"my heart aches heavily for the families and friends who lost someone in the shooting. i can’t begin wrapping my head around the situation, i can’t imagine how scared the kids were. prayers for Parkland, Florida ): https://t.co/tJL2hZ7kPa",Twitter for iPhone,,,,TRUE,FALSE,18,1,,,twitter.com/joey_mondelli/…,https://t.co/tJL2hZ7kPa,https://twitter.com/joey_mondelli/status/964174856932806656,,,,,,,,,,,en,964174856932807000,"Rest In Peace to these young beautiful souls. Such a shame that such a heartless monster had to end it all for you guys so much earlier than you guys deserved. 3 kids with huge lives ahead of them. Guac, I love you bro and I would do anything to have you back. Rest In Peace ❤️ https://t.co/GgoCerB1pu",,,https://api.twitter.com/1.1/geo/id/271351c1a7aca06e.json,Franklin,"Franklin, IN",city,United States,US,|,|,-86.096551|-86.010161|-86.010161|-86.096551|39.441909|39.441909|39.542581|39.542581,Indiana
964018431824560000,2018-02-15T06:07:59Z,296945325,genny_lovesya,Twitter debates give me head aches. It’s always two people going at it wanting to be right about their damn opinions. Like whaaaa? Okey.👌🏽,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/17c553c1a9dd0466.json,Hanford,"Hanford, CA",city,United States,US,|,|,-119.691252|-119.583059|-119.583059|-119.691252|36.290733|36.290733|36.371953|36.371953,California
963860321743098000,2018-02-14T19:39:43Z,391564633,GnarlsGarvin,There's nothing fucking worse than fans in a gym. Shit gives me awful head and ear aches!!!,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/000df0c11a2783f2.json,Hillview,"Hillview, KY",city,United States,US,|,|,-85.710047|-85.608063|-85.608063|-85.710047|38.0293|38.0293|38.086251|38.086251,Kentucky
963784333923422000,2018-02-14T14:37:46Z,816862026203099000,TieraLashae2016,Happy Valentines Day to my head aches 😘❤️ https://t.co/jVtGCibFFG,Twitter for iPhone,,,,FALSE,FALSE,1,0,,,,,,http://pbs.twimg.com/media/DWAMvIhVAAAkTH0.jpg,https://t.co/jVtGCibFFG,https://twitter.com/TieraLashae2016/status/963784333923422210/photo/1,photo,http://pbs.twimg.com/media/DWAMvIhVAAAkTH0.jpg|http://pbs.twimg.com/media/DWAMvIbVwAEg_6o.jpg,https://t.co/jVtGCibFFG|https://t.co/jVtGCibFFG,https://twitter.com/TieraLashae2016/status/963784333923422210/photo/1|https://twitter.com/TieraLashae2016/status/963784333923422210/photo/1,,,,en,,,,,https://api.twitter.com/1.1/geo/id/b23478d3162b126e.json,Melrose Park,"Melrose Park, IL",city,United States,US,|,|,-87.903492|-87.824303|-87.824303|-87.903492|41.888952|41.888952|41.9193989|41.9193989,Illinois
963654730915504000,2018-02-14T06:02:46Z,14769426,wrought_thought,"Current feels: ice pick through eye, head in vice, brain replaced with cotton, sore throat, stuffy/runny nose, chest tightness, chills, and body aches.

Can’t tell if it’s the flu or a sinus infection. Doctor tomorrow, then praying for the sweet release of death.",Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/7b81cef09913a7de.json,Laguna Hills,"Laguna Hills, CA",city,United States,US,|,|,-117.746489|-117.673265|-117.673265|-117.746489|33.557318|33.557318|33.6312186|33.6312186,California
963649111085011000,2018-02-14T05:40:26Z,374655763,ChrisTahjay,I wanna wear my durag but im tired of waking up with head aches,Twitter for iPhone,,,,FALSE,FALSE,1,1,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/488da0de4c92ac8e.json,Plano,"Plano, TX",city,United States,US,|,|,-96.85743|-96.612371|-96.612371|-96.85743|32.9971507|32.9971507|33.1253341|33.1253341,Texas
963554239229448000,2018-02-13T23:23:27Z,1338076886,DreamsYouCursed,I get head aches from thinking about all the exams I used to turn in at 11:59pm,Twitter for iPhone,,,,FALSE,FALSE,5,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/1c69a67ad480e1b1.json,Houston,"Houston, TX",city,United States,US,|,|,-95.823268|-95.069705|-95.069705|-95.823268|29.522325|29.522325|30.1546646|30.1546646,Texas
963285133485736000,2018-02-13T05:34:07Z,122419223,_AnishaD,I'm getting sick. Somebody pray for me. Body aches. Headaches. Can't breathe. Send help. Call on Jesus. Can't swallow.,Twitter for Android,,,,FALSE,FALSE,2,1,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/ab2f2fac83aa388d.json,Oakland,"Oakland, CA",city,United States,US,|,|,-122.34266|-122.114711|-122.114711|-122.34266|37.699279|37.699279|37.8847092|37.8847092,California
963232468676485000,2018-02-13T02:04:51Z,2456153748,uronlyangeI,really bad timing for me to get sick rn fuuCk my head hurts and my body aches. god please kill mE,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json,Los Angeles,"Los Angeles, CA",city,United States,US,|,|,-118.668404|-118.155409|-118.155409|-118.668404|33.704538|33.704538|34.337041|34.337041,California
963225474095899000,2018-02-13T01:37:03Z,325390209,RealTyMonae,Don’t know why I keep getting these head aches 😐,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/8a8002ffef902f59.json,Essex,"Essex, MD",city,United States,US,|,|,-76.489916|-76.381559|-76.381559|-76.489916|39.270065|39.270065|39.330308|39.330308,Maryland
963191139888190000,2018-02-12T23:20:37Z,2867033367,itsjaaaaaade,I can’t wait for my eye appointment Wednesday. Hopefully getting the correct glasses will put an end to my constant head aches 😰,Twitter for iPhone,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/c7397adf5a17673a.json,Sioux City,"Sioux City, IA",city,United States,US,|,|,-96.492971|-96.301329|-96.301329|-96.492971|42.385735|42.385735|42.5621599|42.5621599,Iowa
963176734009930000,2018-02-12T22:23:23Z,3150504474,salvadxrr,@hypexmelissa Fuck head aches,Twitter for iPhone,963113540608381000,2211282823,hypexmelissa,FALSE,FALSE,1,0,,,,,,,,,,,,,,2211282823,hypexmelissa,en,,,,,https://api.twitter.com/1.1/geo/id/e9b2c8beb5442ec5.json,Bellflower,"Bellflower, CA",city,United States,US,|,|,-118.1513925|-118.106691|-118.106691|-118.1513925|33.865643|33.865643|33.91052|33.91052,California
962778593918059000,2018-02-11T20:01:19Z,311840330,UnBrelievablee,I have given up even attempting a bun. Pony tails give me head aches. Working out makes me want to pull it all out.I officially hate hair😂 https://t.co/iJXqaPRmJh,Twitter for iPhone,,,,TRUE,FALSE,1,0,,,twitter.com/taaaaaayyyyllo…,https://t.co/iJXqaPRmJh,https://twitter.com/taaaaaayyyyllor/status/962777324046442496,,,,,,,,,,,en,962777324046443000,Do y’all know how hard it is to put 2 ft of hair up in a tight pony on your head,,,https://api.twitter.com/1.1/geo/id/c0b8e8dc81930292.json,Baltimore,"Baltimore, MD",city,United States,US,|,|,-76.7115205|-76.529443|-76.529443|-76.7115205|39.197211|39.197211|39.372215|39.372215,Maryland
962746900444275000,2018-02-11T17:55:22Z,316792815,TeaShep,"I woke up in the freezing cold, sober on a Sunday. Half a pack of cigarettes smoked, I ain’t use to no head aches.",Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/9fb04d8ac1b2097d.json,Nevada,"Nevada, MO",city,United States,US,|,|,-94.387542|-94.317361|-94.317361|-94.387542|37.808026|37.808026|37.8637254|37.8637254,Missouri
