status_id,created_at,user_id,screen_name,text,source,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,retweet_status_id,retweet_text,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,state
965830834287768000,2018-02-20T06:09:49Z,851251189,LivePdBlueLine,@Windagayle I was in the hospital from Jan19-Jan30 with the flu and pneumonia. Hope you feel better as well,Twitter for iPhone,965816922628436000,806316813575475000,Windagayle,FALSE,FALSE,0,0,,,,,,,,,,,,,,806316813575475200,Windagayle,en,,,,,https://api.twitter.com/1.1/geo/id/01bb35f89f4e1cb6.json,Watervliet,"Watervliet, NY",city,United States,US,|,|,-73.719183|-73.694662|-73.694662|-73.719183|42.705454|42.705454|42.738318|42.738318,New York
965810328062874000,2018-02-20T04:48:20Z,3350695341,AertsJens,"Belgium shows leadership in subsidising ... cars, a major cause of 1. air pollution, leading to cancer/pneumonia/heart diseases/high public health costs 2. lethal and heavy traffic accidents, devastating for victims and their families https://t.co/9GvKpZg1TC",Twitter for iPhone,,,,TRUE,FALSE,1,0,,,twitter.com/chchristiaens/…,https://t.co/9GvKpZg1TC,https://twitter.com/chchristiaens/status/965142793327992837,,,,,,,,,,,en,965142793327993000,"One of the main reasons we have so many #trafficjams in #Belgium.
#companycar #onlyinbelgium https://t.co/njc0cVkhF8",,,https://api.twitter.com/1.1/geo/id/011add077f4d2da3.json,Brooklyn,"Brooklyn, NY",city,United States,US,|,|,-74.041878|-73.855673|-73.855673|-74.041878|40.570842|40.570842|40.739434|40.739434,New York
965794597782909000,2018-02-20T03:45:50Z,374196921,ImMaddDawg,"@trevor_norris0 That's what she said tho 😂 my ass would lie like a rug and be like ""sorry just getting over pneumonia",Twitter for iPhone,965794052863033000,1794348475,trevor_norris0,FALSE,FALSE,1,0,,,,,,,,,,,,,,1794348475,trevor_norris0,en,,,,,https://api.twitter.com/1.1/geo/id/019e22a02a5e2553.json,Gulfport,"Gulfport, MS",city,United States,US,|,|,-89.137059|-89.001207|-89.001207|-89.137059|30.3517736|30.3517736|30.5002804|30.5002804,Mississippi
965785900083855000,2018-02-20T03:11:16Z,119911345,vanessakgarcia,@mckenziewestmor Oh my God the same thing happened to me this December I had the flu for 3 weeks which turn into pneumonia and then a week later turn into shingles😷🤒🤕🤧  glad you are feeling better😊👌,Twitter for Android,965662831440904000,36715350,mckenziewestmor,FALSE,FALSE,1,0,,,,,,,,,,,,,,36715350,mckenziewestmor,en,,,,,https://api.twitter.com/1.1/geo/id/013a895333a781d0.json,Holtville,"Holtville, CA",city,United States,US,|,|,-115.403018|-115.3628|-115.3628|-115.403018|32.78873|32.78873|32.822029|32.822029,California
965781384961905000,2018-02-20T02:53:20Z,634080765,tamizdatum,"Is this google 

pneumonia symptoms",Twitter for iPhone,,,,FALSE,FALSE,7,3,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/1d9a5370a355ab0c.json,Chicago,"Chicago, IL",city,United States,US,|,|,-87.940033|-87.523993|-87.523993|-87.940033|41.644102|41.644102|42.0230669|42.0230669,Illinois
965774093424431000,2018-02-20T02:24:21Z,946946989,brenjaminnnn,"My bestie had the flu, now has bronchitis, y’all pray she doesn’t get pneumonia! #pray4hannah https://t.co/TxaLTBbt9F",Twitter for iPhone,,,,TRUE,FALSE,3,2,pray4hannah,,twitter.com/hannahshelly98…,https://t.co/TxaLTBbt9F,https://twitter.com/hannahshelly98/status/965773710895525894,,,,,,,,,,,en,965773710895526000,@aggiembk I want to apologize ahead of time for my absence at tomorrow’s game. I would love to be there to support y’all but I have bronchitis and will have to support y’all from home. #BTHOMISSISSIPPI #WHOOP #missyall,,,https://api.twitter.com/1.1/geo/id/9ce0f1d2eb5998ce.json,Bryan,"Bryan, TX",city,United States,US,|,|,-96.439644|-96.255918|-96.255918|-96.439644|30.6092141|30.6092141|30.722503|30.722503,Texas
965772362401464000,2018-02-20T02:17:29Z,2990316998,morrowjamesadam,"I skated to Pier 39 today,
my first time up on wheels
since just before pneumonia
last summer. Blame it on my youth,
blame it on the Olympics, 
blame it on these two: 💕

- Torvill &amp; Dean Bolero 1984 
Olympic Winning Routine -
#IceDancing #PyeongChang2018 
https://t.co/cMiAVBcRl9",Twitter Web Client,,,,FALSE,FALSE,1,0,IceDancing|PyeongChang2018,,youtube.com/watch?v=KcCj0x…,https://t.co/cMiAVBcRl9,https://www.youtube.com/watch?v=KcCj0xfO3H8,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/5a110d312052166f.json,San Francisco,"San Francisco, CA",city,United States,US,|,|,-122.514926|-122.357031|-122.357031|-122.514926|37.708075|37.708075|37.833238|37.833238,California
965764254623298000,2018-02-20T01:45:15Z,754642633759330000,HimesVocalArts,"Well, Himes Vocal and Theatrical Arts remains closed as Himes is treated for pneumonia. Really, I’d MUCH rather be working!!!  Miss you all greatly !! @theatre_central @BNHS_choir",Twitter for iPad,,,,FALSE,FALSE,9,3,,,,,,,,,,,,,,775331664163667968|1707789931,theatre_central|BNHS_choir,en,,,,,https://api.twitter.com/1.1/geo/id/42e46bc3663a4b5f.json,Fort Worth,"Fort Worth, TX",city,United States,US,|,|,-97.538285|-97.033542|-97.033542|-97.538285|32.569477|32.569477|32.990456|32.990456,Texas
965762787774468000,2018-02-20T01:39:26Z,854780001153163000,sofia_minotti,"My dad has pneumonia and he’s still working his ass off to maintain our family, I respect him so much",Twitter for iPhone,,,,FALSE,FALSE,2,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/012a07a105d10298.json,Mansfield,"Mansfield, TX",city,United States,US,|,|,-97.186747|-97.046821|-97.046821|-97.186747|32.5309154|32.5309154|32.616182|32.616182,Texas
965759478359618000,2018-02-20T01:26:17Z,846592822736245000,iris_gonzales,@ToDropADime2 This bitch just makes us sick. And never gets sick himself.except for his crazy.I dearly wish he would get pneumonia.. Really bad.,Twitter for Android,965756350209905000,178362634,ToDropADime2,FALSE,FALSE,0,0,,,,,,,,,,,,,,178362634,ToDropADime2,en,,,,,https://api.twitter.com/1.1/geo/id/a3d770a00f15bcb1.json,Corpus Christi,"Corpus Christi, TX",city,United States,US,|,|,-97.662618|-97.202232|-97.202232|-97.662618|27.578509|27.578509|27.895793|27.895793,Texas
965730781602746000,2018-02-19T23:32:15Z,2326209878,OkieSpaceQueen,"Hey y'all I had a few people asking about why there hasn't been an episode of the space show in a few weeks. Truth be told I got hit hard with pneumonia and have been trying to recover. My doctor says it may linger for a few more weeks, ugh. I'll try to upload soon.",Twitter Web Client,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/9531d4e3bbafc09d.json,Oklahoma City,"Oklahoma City, OK",city,United States,US,|,|,-97.768683|-97.335639|-97.335639|-97.768683|35.290722|35.290722|35.674965|35.674965,Oklahoma
965729033534263000,2018-02-19T23:25:18Z,1377943086,walsh5050,"@giesselmannfarm Just saw this, will say a prayer for you guys. Hopefully he’s doing well now.  My youngest spent three days there for pneumonia when she was 5.  It was one of the scariest things I’ve ever been through!",Twitter for iPhone,964628521334268000,754145715471782000,giesselmannfarm,FALSE,FALSE,1,0,,,,,,,,,,,,,,754145715471781888,giesselmannfarm,en,,,,,https://api.twitter.com/1.1/geo/id/a84b808ce3f11719.json,Omaha,"Omaha, NE",city,United States,US,|,|,-96.234587|-95.872275|-95.872275|-96.234587|41.175884|41.175884|41.375558|41.375558,Nebraska
965728105661911000,2018-02-19T23:21:37Z,1056041750,kayleeclark33,Haven’t been this sick in forever. #pneumonia 😷,Twitter for iPhone,,,,FALSE,FALSE,0,0,pneumonia,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/970688030baa32b2.json,Masonboro,"Masonboro, NC",city,United States,US,|,|,-77.89204|-77.841997|-77.841997|-77.89204|34.148545|34.148545|34.197681|34.197681,North Carolina
965724896939487000,2018-02-19T23:08:52Z,41080676,alexburrola,This #PresidentsDay2018 let us remember fondly William Henry Harrison. He didn't serve long enough to do anything damaging to the Republic or damned fool enough beyond giving an unnecessarily long inaugural address out in bad weather that got him pneumonia and killed him.,Twitter Web Client,,,,FALSE,FALSE,1,0,PresidentsDay2018,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/5a110d312052166f.json,San Francisco,"San Francisco, CA",city,United States,US,|,|,-122.514926|-122.357031|-122.357031|-122.514926|37.708075|37.708075|37.833238|37.833238,California
965710440079807000,2018-02-19T22:11:25Z,120546358,SJ_Stone_Author,@thehill William Henry Harrison died 9 days into his presidency because he refused to wear a hat and coat during his inaugural address and got pneumonia. #DonaldTrump was ranked below him. https://t.co/NSb6nmt0Ny,Twitter for Android,965699779748606000,1917731,thehill,FALSE,FALSE,2,0,DonaldTrump,,,,,http://pbs.twimg.com/media/DWbkhm4XcAAeQ5v.jpg,https://t.co/NSb6nmt0Ny,https://twitter.com/SJ_Stone_Author/status/965710440079806464/photo/1,photo,http://pbs.twimg.com/media/DWbkhm4XcAAeQ5v.jpg,https://t.co/NSb6nmt0Ny,https://twitter.com/SJ_Stone_Author/status/965710440079806464/photo/1,,1917731,thehill,en,,,,,https://api.twitter.com/1.1/geo/id/c0b8e8dc81930292.json,Baltimore,"Baltimore, MD",city,United States,US,|,|,-76.7115205|-76.529443|-76.529443|-76.7115205|39.197211|39.197211|39.372215|39.372215,Maryland
965706565071274000,2018-02-19T21:56:01Z,20961864,Witchy0268,@lesnooga Feel better.. very soon Leslie 👍🙏😍..lol I have pneumonia myself lol🤒😷😠 but going back to work tomorrow..been home since Wed,Twitter for Android,965618193514496000,407456452,lesnooga,FALSE,FALSE,1,0,,,,,,,,,,,,,,407456452,lesnooga,en,,,,,https://api.twitter.com/1.1/geo/id/7adc1fbe4ee2acd1.json,South Hackensack,"South Hackensack, NJ",city,United States,US,|,|,-74.058107|-74.038184|-74.038184|-74.058107|40.8537838|40.8537838|40.874207|40.874207,New Jersey
965704323371094000,2018-02-19T21:47:07Z,581376086,moneymakin_meah,I’m supposed to be at school on Wednesday when it’ll be 73 degrees doing hood rat things with my friends but instead I’ll be in NY with pneumonia 🙃,Twitter for iPhone,,,,FALSE,FALSE,3,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/011add077f4d2da3.json,Brooklyn,"Brooklyn, NY",city,United States,US,|,|,-74.041878|-73.855673|-73.855673|-74.041878|40.570842|40.570842|40.739434|40.739434,New York
965672067130708000,2018-02-19T19:38:56Z,158894013,damnnnn_homie,Flu? Drink some Vernors. Pneumonia? Vernors. Spouse left you? Have a Vernors.,Twitter for iPhone,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/00b673715a35dfa7.json,Columbus,"Columbus, GA",city,United States,US,|,|,-85.0386729|-84.795941|-84.795941|-85.0386729|32.373847|32.373847|32.59076|32.59076,Georgia
965666480229503000,2018-02-19T19:16:44Z,27905372,kendallfleming,"Trying to go on a run while recovering from pneumonia is how I imagine chain smokers feel. Actual chain smokers, not the DJs. https://t.co/2GLrx2OnRC",Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,http://pbs.twimg.com/tweet_video_thumb/DWa8iZqVwAAjs9Q.jpg,https://t.co/2GLrx2OnRC,https://twitter.com/kendallfleming/status/965666480229502976/photo/1,photo,http://pbs.twimg.com/tweet_video_thumb/DWa8iZqVwAAjs9Q.jpg,https://t.co/2GLrx2OnRC,https://twitter.com/kendallfleming/status/965666480229502976/photo/1,,,,en,,,,,https://api.twitter.com/1.1/geo/id/5a110d312052166f.json,San Francisco,"San Francisco, CA",city,United States,US,|,|,-122.514926|-122.357031|-122.357031|-122.514926|37.708075|37.708075|37.833238|37.833238,California
965647334028796000,2018-02-19T18:00:39Z,465136986,Patrice_Sak,"In the last three months I’ve had bronchitis, pneumonia, and now the flu... someone pls tell me what I’m doing wrong",Twitter for iPhone,,,,FALSE,FALSE,11,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/e4a0d228eb6be76b.json,Philadelphia,"Philadelphia, PA",city,United States,US,|,|,-75.280284|-74.955712|-74.955712|-75.280284|39.871811|39.871811|40.13792|40.13792,Pennsylvania
965645354929676000,2018-02-19T17:52:48Z,64877037,Tay_Lou,My baby has pneumonia 😔,Twitter for Android,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/1661ada9b2b18024.json,Wichita,"Wichita, KS",city,United States,US,|,|,-97.5349059|-97.152924|-97.152924|-97.5349059|37.562483|37.562483|37.80531|37.80531,Kansas
965637464810508000,2018-02-19T17:21:26Z,2727868576,taylordawndavis,DOWN WITH PNEUMONIA I AM TIRED,Twitter for iPhone,,,,FALSE,FALSE,2,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/ca0d320dd40f586b.json,Murray,"Murray, KY",city,United States,US,|,|,-88.3613256|-88.2879729|-88.2879729|-88.3613256|36.572627|36.572627|36.652072|36.652072,Kentucky
965631661558944000,2018-02-19T16:58:23Z,104414222,FJBowlick,@NateSilver538 I mean the fact that President Pneumonia-Because-I-Like-Long-Speeches-No-Jackets-And-Getting-Caught-In-The-Rain isn’t the default bottom still confounds me,Twitter for iPhone,965616457605411000,16017475,NateSilver538,FALSE,FALSE,1,0,,,,,,,,,,,,,,16017475,NateSilver538,en,,,,,https://api.twitter.com/1.1/geo/id/9f4583bf6dae13c4.json,Springfield,"Springfield, MA",city,United States,US,|,|,-72.620117|-72.471052|-72.471052|-72.620117|42.06398|42.06398|42.162145|42.162145,Massachusetts
965625567902159000,2018-02-19T16:34:10Z,904535406879924000,aurawolfmajeske,"My Papa, my moms dad, is in the intesive care for severe pneumonia. He's not breathing on his own. Prayers are needed.",Twitter for Android,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/94d9e8f4ac8454bf.json,Farmington,"Farmington, MO",city,United States,US,|,|,-90.458548|-90.389145|-90.389145|-90.458548|37.75164|37.75164|37.8202578|37.8202578,Missouri
965621552694923000,2018-02-19T16:18:13Z,2350871135,thesolecatcher,she talking bout me catching pneumonia then gonna end a pic of her smirking .... I’m fed up lmao,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/8173485c72e78ca5.json,Atlanta,"Atlanta, GA",city,United States,US,|,|,-84.576827|-84.289385|-84.289385|-84.576827|33.6475029|33.6475029|33.8868859|33.8868859,Georgia
965616186045161000,2018-02-19T15:56:53Z,2628881973,lauraanne_day,"Even through multiple cancers, fighting off pneumonia, and surviving cancer, this runner #wontstop!  The power of sport is real, this is the spirit of @Win4YouthNA  https://t.co/TGlDqNug9l",Twitter Web Client,,,,FALSE,FALSE,2,0,wontstop,,bit.ly/Nogoodexcuse,https://t.co/TGlDqNug9l,http://bit.ly/Nogoodexcuse,,,,,,,,,270923704,Win4YouthNA,en,,,,,https://api.twitter.com/1.1/geo/id/1c69a67ad480e1b1.json,Houston,"Houston, TX",city,United States,US,|,|,-95.823268|-95.069705|-95.069705|-95.823268|29.522325|29.522325|30.1546646|30.1546646,Texas
965598643230257000,2018-02-19T14:47:11Z,2572153573,SFACHN,"We are waiving all copays and deductibles for telemedicine (medical), telehealth (behavioral health), and immunization services provided at the Brazoria County Dream Center (796 Brazosport Blvd S, Clute, TX 77531) at this time.

Services include Flu, Pneumonia, &amp; Tetanus vaccines",Twitter Web Client,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/6c78219b9d16a0d9.json,Clute,"Clute, TX",city,United States,US,|,|,-95.422451|-95.36782|-95.36782|-95.422451|28.998255|28.998255|29.054401|29.054401,Texas
965598474677948000,2018-02-19T14:46:30Z,2572153573,SFACHN,"The Mobile Clinic team will be at the Brazoria County Dream Center (796 Brazosport Blvd S, Clute, TX 77531) today from 9:00am - 1:00pm. 

Immunization services include Flu, Pneumonia, and Tetanus vaccines.",Twitter Web Client,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/6c78219b9d16a0d9.json,Clute,"Clute, TX",city,United States,US,|,|,-95.422451|-95.36782|-95.36782|-95.422451|28.998255|28.998255|29.054401|29.054401,Texas
965597691454485000,2018-02-19T14:43:24Z,36715350,mckenziewestmor,"@silyrabbt Thank you! It turned to bacterial pneumonia, ended up hospital side but home on the mend! 🙏🏼❤️",Twitter for iPhone,965506618195620000,1388719718,silyrabbt,FALSE,FALSE,1,0,,,,,,,,,,,,,,1388719718,silyrabbt,en,,,,,https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json,Los Angeles,"Los Angeles, CA",city,United States,US,|,|,-118.668404|-118.155409|-118.155409|-118.668404|33.704538|33.704538|34.337041|34.337041,California
965596828744864000,2018-02-19T14:39:58Z,14958947,LifeWithEvan,@KevinMKruse He’s ranked lower than a guy who spent his lone month in office as a bed-ridden pneumonia patient...before dying.,Twitter for iPhone,965595689932722000,3060489838,KevinMKruse,FALSE,FALSE,2,0,,,,,,,,,,,,,,3060489838,KevinMKruse,en,,,,,https://api.twitter.com/1.1/geo/id/0509a6acb3d27ec4.json,Thousand Oaks,"Thousand Oaks, CA",city,United States,US,|,|,-119.061758|-118.776015|-118.776015|-119.061758|34.126875|34.126875|34.2500812|34.2500812,California
965572363717894000,2018-02-19T13:02:45Z,212052612,morgmc444,wonder if @Bmeck12 woke up with pneumonia,Twitter for iPhone,,,,FALSE,FALSE,6,0,,,,,,,,,,,,,,123603361,Bmeck12,en,,,,,https://api.twitter.com/1.1/geo/id/6d5942d85dd6a431.json,Lawrenceburg,"Lawrenceburg, IN",city,United States,US,|,|,-84.89988|-84.838924|-84.838924|-84.89988|39.074063|39.074063|39.132058|39.132058,Indiana
965506045874491000,2018-02-19T08:39:14Z,1393663705,LilPanchobihh,If everyone could just please say a prayer for my grandpa please. He's watched out for me my whole life practically treated me like his own son. He's in the hospital with double pneumonia. Please just say a prayer for him,Twitter for Android,,,,FALSE,FALSE,9,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/3f3f6803f117606d.json,Lubbock,"Lubbock, TX",city,United States,US,|,|,-102.033765|-101.760581|-101.760581|-102.033765|33.4471196|33.4471196|33.693933|33.693933,Texas
965461650747904000,2018-02-19T05:42:49Z,2566547255,bcscoachbrown,After 2 weeks of flu and pneumonia I’m glad to be in the swing of things. I’m on the mend. Feel like I’ve been out forever #missing in action #sickestinawhile,Twitter for iPhone,,,,FALSE,FALSE,7,1,missing|sickestinawhile,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/d7bd87a33673fb63.json,Homewood,"Homewood, AL",city,United States,US,|,|,-86.84954|-86.762633|-86.762633|-86.84954|33.414818|33.414818|33.488982|33.488982,Alabama
965407927086535000,2018-02-19T02:09:20Z,97808012,crazzeeedave,Walken pneumonia it’s like walking pneumonia but the cough has an odd cadence,Twitter for iPhone,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/f607276df80fb5f1.json,Oconomowoc,"Oconomowoc, WI",city,United States,US,|,|,-88.54|-88.451607|-88.451607|-88.54|43.068737|43.068737|43.14062|43.14062,Wisconsin
965394825645347000,2018-02-19T01:17:17Z,2447322139,theloniousme,"Great, now my grandma is in the hospital with pneumonia. 💔 My family isn’t having the best luck lately.",Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/8e9665cec9370f0f.json,Minneapolis,"Minneapolis, MN",city,United States,US,|,|,-93.329515|-93.194578|-93.194578|-93.329515|44.889964|44.889964|45.051257|45.051257,Minnesota
965377022393504000,2018-02-19T00:06:32Z,428196382,LadyyRaCCs,GWS Noonie ! Pray For Noonie For a Speedy Recovery From Pneumonia 😔💪🏾💕 #AuntieBaby #GWSNoonie https://t.co/3ms6F5WG7u,Twitter for iPhone,,,,FALSE,FALSE,0,0,AuntieBaby|GWSNoonie,,,,,http://pbs.twimg.com/media/DWW1Og-V4AAU-9O.jpg,https://t.co/3ms6F5WG7u,https://twitter.com/LadyyRaCCs/status/965377022393503744/photo/1,photo,http://pbs.twimg.com/media/DWW1Og-V4AAU-9O.jpg|http://pbs.twimg.com/media/DWW1OhKUQAA7XjL.jpg|http://pbs.twimg.com/media/DWW1Og8V4AA4FUv.jpg,https://t.co/3ms6F5WG7u|https://t.co/3ms6F5WG7u|https://t.co/3ms6F5WG7u,https://twitter.com/LadyyRaCCs/status/965377022393503744/photo/1|https://twitter.com/LadyyRaCCs/status/965377022393503744/photo/1|https://twitter.com/LadyyRaCCs/status/965377022393503744/photo/1,,,,en,,,,,https://api.twitter.com/1.1/geo/id/3b3916ee31cfc9e6.json,Chattanooga,"Chattanooga, TN",city,United States,US,|,|,-85.404424|-85.080704|-85.080704|-85.404424|34.983674|34.983674|35.2002354|35.2002354,Tennessee
