status_id,created_at,user_id,screen_name,text,source,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,retweet_status_id,retweet_text,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords
965870862694936576,2018-02-20T08:48:53Z,1473910915,djeyezick,These body aches are killing me slowly 🤕,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/5ecbd073f39c00fa.json,Hayward,"Hayward, CA",city,United States,US,|,|,-122.160814|-122.010737|-122.010737|-122.160814|37.592632|37.592632|37.689909|37.689909
965844371139715073,2018-02-20T07:03:37Z,76668881,dbarr619,"🤒 Fever, chills, body aches and can’t 💤.  Long night ahead of me.",Facebook,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||
965843318654484480,2018-02-20T06:59:26Z,47009747,dancingkelsey,My body aches so bad. WebMD says it's probably the flu. Fuck me. I can't have the flu. But if I do it's my own damn fault for not getting my FUCKING FLU SHOT and I have NO GOOD REASON I just KEPT FORGETTING and also pass out around needles.,Twitter for Android,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||
965838213267910656,2018-02-20T06:39:09Z,781942033992724480,ashntir,"RT @intuitive_fish: For those of you with headaches, migraines and other body aches from the Eclipse Portal, you can try listening to this…",Twitter for Android,,,,FALSE,TRUE,0,39,,,,,,,,,,,,,,743583334354190336,intuitive_fish,en,,,964380736030621696,"For those of you with headaches, migraines and other body aches from the Eclipse Portal, you can try listening to this 174Hz Singing Bowl meditation music and see if it helps. Also, make sure you're hydrated and grounded. https://t.co/WQ3ITpLJFY",,,,,,,|,|,|||||||
965836604018515968,2018-02-20T06:32:45Z,120861522,TySoSlim,I just want a hot bath. My body aches,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||
965830585695461376,2018-02-20T06:08:50Z,633623520,sadieblazeee,RT @shidarobinsonn: my entire body aches an is tired,Twitter for iPhone,,,,FALSE,TRUE,0,1,,,,,,,,,,,,,,2605032175,shidarobinsonn,en,,,965829495138615296,my entire body aches an is tired,,,,,,,|,|,|||||||
965829495138615296,2018-02-20T06:04:30Z,2605032175,shidarobinsonn,my entire body aches an is tired,Twitter for iPhone,,,,FALSE,FALSE,1,1,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||
965829361420025856,2018-02-20T06:03:58Z,929169387449237504,Hatter_Manda,"@Anon_Mafioso This weather is awful! My body aches! #SoCal where one day it’s 85, the next it’s 31.",Twitter for iPhone,965828138394468353,1176575808,Anon_Mafioso,FALSE,FALSE,1,0,SoCal,,,,,,,,,,,,,1176575808,Anon_Mafioso,en,,,,,,,,,,,|,|,|||||||
965826729586524160,2018-02-20T05:53:31Z,36281580,hmarieadkins,"My body aches. I'm nauseous. I have a drum line in my head. If my husband gave me the flu, ima cry. I do not have time for that nonsense.",Facebook,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||
965825393960796161,2018-02-20T05:48:12Z,63871723,aaydeetee_Lexy_,My whole body aches who got me sick you germy fools 😭,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/b52ffa33d40078ca.json,Yakima,"Yakima, WA",city,United States,US,|,|,-120.59824|-120.461279|-120.461279|-120.59824|46.55658|46.55658|46.6318646|46.6318646
965819593703993344,2018-02-20T05:25:09Z,340093069,patmrtz,My body aches right now😪,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||
965815748445769729,2018-02-20T05:09:53Z,714949157950210048,meganium_1004,"when you have aches and body pains and need to get up but theres old people around so if you grunt youll get the ""youre too young to be in pain"" talk https://t.co/fk6MwGWuGH",Twitter for Android,,,,FALSE,FALSE,3,0,,,,,,http://pbs.twimg.com/media/DWdETK4VMAAm7YR.jpg,https://t.co/fk6MwGWuGH,https://twitter.com/meganium_1004/status/965815748445769729/photo/1,photo,http://pbs.twimg.com/media/DWdETK4VMAAm7YR.jpg,https://t.co/fk6MwGWuGH,https://twitter.com/meganium_1004/status/965815748445769729/photo/1,,,,en,,,,,,,,,,,|,|,|||||||
965808317980381184,2018-02-20T04:40:21Z,574053496,CristinaMJones,"@thewaitsover @lullskull @nalwine @filmnorthstar @SMSOnAir @So_Many_Shows Pretty to look at n a visit but I know myw body aches and pains n it would be screaming at me n it would revolt n win,lol.",Twitter for Android,965784432824242176,365592083,thewaitsover,FALSE,FALSE,1,0,,,,,,,,,,,,,,365592083|48089228|35764505|2899561712|882788494883655680|897851962510770177,thewaitsover|lullskull|nalwine|filmnorthstar|SMSOnAir|So_Many_Shows,en,,,,,,,,,,,|,|,|||||||
965806606456950784,2018-02-20T04:33:33Z,720684481519173633,xo_tanababy,The body aches are starting again 😫,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||
965802120824983552,2018-02-20T04:15:43Z,936450494217752576,hbhodges10,My body aches more often than not to only be 20.,Twitter for iPhone,,,,FALSE,FALSE,0,1,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||
965799333596745734,2018-02-20T04:04:39Z,1215889784,_TaylorWalter_,"Fever, swollen throat, body aches....yes this is sweet",Twitter for iPhone,,,,FALSE,FALSE,3,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||
965797257143603200,2018-02-20T03:56:24Z,4242262757,EatTheSin,"@HeavenlyOutcast Gripping the sides of the desk, her body shivered from the teasing, her eye's observing him. ""Please, my pussy aches for your hard cock, oh how much it craves a good pounding""",Twitter for Android,965796734600466432,4386981382,HeavenlyOutcast,FALSE,FALSE,0,0,,,,,,,,,,,,,,4386981382,HeavenlyOutcast,en,,,,,,,,,,,|,|,|||||||
965795490368577536,2018-02-20T03:49:23Z,816519965100609536,jennyandreaaa,RT @Cudigasm_: My whole body aches and I can feel a fever breaking out... somebody https://t.co/IkvaGzJwa9,Twitter for iPhone,,,,FALSE,TRUE,0,1,,,,,,http://pbs.twimg.com/tweet_video_thumb/DWctGHcVMAEVlpR.jpg,https://t.co/IkvaGzJwa9,https://twitter.com/Cudigasm_/status/965790233924120577/photo/1,photo,http://pbs.twimg.com/tweet_video_thumb/DWctGHcVMAEVlpR.jpg,https://t.co/IkvaGzJwa9,https://twitter.com/Cudigasm_/status/965790233924120577/photo/1,,107282892,Cudigasm_,en,,,965790233924120577,My whole body aches and I can feel a fever breaking out... somebody https://t.co/IkvaGzJwa9,,,,,,,|,|,|||||||
965794395768356865,2018-02-20T03:45:02Z,1323175513,_amxoxo,"I’m the biggest baby when it’s comes to period pain. It doesn’t matter how tired I am, I can’t get comfortable because every single inch of my body aches. I mean should I really be punished like this for not being pregnant???? It’s not fair 😒😢",Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||
965793734955806720,2018-02-20T03:42:24Z,1493927310,iamfildersnatch,@JoeyColeman I got the fever-body aches thing about 6 weeks ago. I felt like pure hell for almost 3 weeks. Now it comes &amp; goes. This last week hasn't been too bad but I spent Sunday flat on my back. Good luck!,Twitter for iPhone,965709527810297856,16320622,JoeyColeman,FALSE,FALSE,1,0,,,,,,,,,,,,,,16320622,JoeyColeman,en,,,,,,,,,,,|,|,|||||||
965790528930549761,2018-02-20T03:29:40Z,2323551866,DrowningBlonde,@animebookchic Yes. I’ve done this not only with migraines but with other body aches/injuries. It just depends where I need the blood flow to go...,Twitter for iPhone,965752169596104705,2340522188,animebookchic,FALSE,FALSE,1,0,,,,,,,,,,,,,,2340522188,animebookchic,en,,,,,,,,,,,|,|,|||||||
965790233924120577,2018-02-20T03:28:29Z,107282892,Cudigasm_,My whole body aches and I can feel a fever breaking out... somebody https://t.co/IkvaGzJwa9,Twitter for iPhone,,,,FALSE,FALSE,2,1,,,,,,http://pbs.twimg.com/tweet_video_thumb/DWctGHcVMAEVlpR.jpg,https://t.co/IkvaGzJwa9,https://twitter.com/Cudigasm_/status/965790233924120577/photo/1,photo,http://pbs.twimg.com/tweet_video_thumb/DWctGHcVMAEVlpR.jpg,https://t.co/IkvaGzJwa9,https://twitter.com/Cudigasm_/status/965790233924120577/photo/1,,,,en,,,,,,,,,,,|,|,|||||||
965789659510067200,2018-02-20T03:26:12Z,4185213673,CreativeLife_CA,RT @momknowsbest15: Turmeric is a wonderful supplement that supports a healthy inflammatory response in the whole body. I like to call #tur…,Twitter for Android,,,,FALSE,TRUE,0,1,,,,,,,,,,,,,,115108838,momknowsbest15,en,,,965770947931250688,Turmeric is a wonderful supplement that supports a healthy inflammatory response in the whole body. I like to call #turmeric my #naturalpainreliever as it helps with those aches and #pains that I get from working. https://t.co/85nRBqHwBd https://t.co/sIkbRhGhQI,,,,,,,|,|,|||||||
965788419728265217,2018-02-20T03:21:17Z,147356620,enecialonjae,I need a massage so bad😩 body aches be killing me,Twitter for iPhone,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||
965787418975719425,2018-02-20T03:17:18Z,850094854868803585,TANIK0MA_ebooks,Body aches really bad in my life. Called me a second LMFAO.,TANIK0MA_ebooks,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||
965784704673832960,2018-02-20T03:06:31Z,348036941,Kaitlyn_boss,It's 9:06 pm and my body still aches...man. Getting drunk at 24 sucks. I'm old af,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||
965782822244859906,2018-02-20T02:59:02Z,39403753,rockthemicah,Not sure if these are body aches and chills or I’ve just been going too hard at the gym and gave my self rhabdo☹️   This is the most sore my quads and back has ever been.. it HURTS😭,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||
965782404882411521,2018-02-20T02:57:23Z,771517120207257601,ashleytedrickk,i worked for 12 whole ass hours today. my body aches 😭,Twitter for iPhone,,,,FALSE,FALSE,3,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/75aec033c0868359.json,Xenia,"Xenia, OH",city,United States,US,|,|,-83.992047|-83.9022779|-83.9022779|-83.992047|39.650132|39.650132|39.7302945|39.7302945
965780955511189505,2018-02-20T02:51:37Z,1308946663,Nallelyyy___,My whole body aches :(,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||
965777837574717440,2018-02-20T02:39:14Z,912151912451100672,nickygibson2425,Sick feel like shittt and body is aches Omggg wanting a cuddle buddy if I had that I sleep like a baby on her leg and I seaze her then I fall asleep on her,Twitter Lite,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||
965777570590474242,2018-02-20T02:38:10Z,39403753,rockthemicah,I’m so blessed to have such a sweet caring man. I called in sick for some stomach bug and body aches and I basically had to force him to work cus he wanted to stay home with me. Got me gatorades and cheezits before leaving and wants to run me a bath when he gets home❤️,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||
965775912724676608,2018-02-20T02:31:35Z,274193909,Pea_Nutt07,I got body aches and all,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||
965775676652576769,2018-02-20T02:30:39Z,1637216652,_LoveStruckk,"i feel like shit man, my whole body aches",Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||
965773744953274369,2018-02-20T02:22:58Z,963853733078749186,carla_muzquiz,My whole body aches 😭,Twitter for Android,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||
965771282129281027,2018-02-20T02:13:11Z,2207882876,jboudazin,RT @OscilloUSA: #Fatigue? Body aches? Chills? Take kid friendly #Oscillo pellets at the first signs of flu-like symptoms.  https://t.co/4qs…,Twitter for iPhone,,,,FALSE,TRUE,0,2,Fatigue|Oscillo,,,,,,,,,,,,,17876394,OscilloUSA,en,,,965741541947072512,#Fatigue? Body aches? Chills? Take kid friendly #Oscillo pellets at the first signs of flu-like symptoms.  https://t.co/4qsogO43xs,,,,,,,|,|,|||||||
965770947931250688,2018-02-20T02:11:51Z,115108838,momknowsbest15,Turmeric is a wonderful supplement that supports a healthy inflammatory response in the whole body. I like to call #turmeric my #naturalpainreliever as it helps with those aches and #pains that I get from working. https://t.co/85nRBqHwBd https://t.co/sIkbRhGhQI,Twitter Web Client,,,,FALSE,FALSE,0,1,turmeric|naturalpainreliever|pains,,momknowsbest.net/2017/12/ten-he…,https://t.co/85nRBqHwBd,http://www.momknowsbest.net/2017/12/ten-healthy-must-have-products-for-new.html,http://pbs.twimg.com/media/DWcbBvPU8AAPpVA.jpg,https://t.co/sIkbRhGhQI,https://twitter.com/momknowsbest15/status/965770947931250688/photo/1,photo,http://pbs.twimg.com/media/DWcbBvPU8AAPpVA.jpg,https://t.co/sIkbRhGhQI,https://twitter.com/momknowsbest15/status/965770947931250688/photo/1,,,,en,,,,,,,,,,,|,|,|||||||
965769821550972934,2018-02-20T02:07:23Z,201599930,DrRedcross,RT @OscilloUSA: #Fatigue? Body aches? Chills? Take kid friendly #Oscillo pellets at the first signs of flu-like symptoms.  https://t.co/4qs…,Twitter for iPhone,,,,FALSE,TRUE,0,2,Fatigue|Oscillo,,,,,,,,,,,,,17876394,OscilloUSA,en,,,965741541947072512,#Fatigue? Body aches? Chills? Take kid friendly #Oscillo pellets at the first signs of flu-like symptoms.  https://t.co/4qsogO43xs,,,,,,,|,|,|||||||
965767127624921089,2018-02-20T01:56:40Z,927693476443045888,msLami_ltd,"OMFG 😵😖😷😴 head,body and heart aches...lol..is it ok if I say this??!!! 

i'm never drinking again !!!!!!!!",Twitter for Android,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||
965767086013284352,2018-02-20T01:56:31Z,622813958,cureCF4aria,Looking for fast relief for sinus headaches &amp; body aches? Look no further! Reach for relief with BC® Powders. #BCpowder #BCSinus #promo  - https://t.co/nvNo3jZEKQ https://t.co/0OuHbJtPyU,SocialToaster,,,,FALSE,FALSE,0,0,BCpowder|BCSinus|promo,,sot.ag/7m4XB,https://t.co/nvNo3jZEKQ,http://sot.ag/7m4XB,http://pbs.twimg.com/media/DWcYC7xW0AE5aVC.jpg,https://t.co/0OuHbJtPyU,https://twitter.com/cureCF4aria/status/965767086013284352/photo/1,photo,http://pbs.twimg.com/media/DWcYC7xW0AE5aVC.jpg,https://t.co/0OuHbJtPyU,https://twitter.com/cureCF4aria/status/965767086013284352/photo/1,,,,en,,,,,,,,,,,|,|,|||||||
965766590548488192,2018-02-20T01:54:32Z,711657010593271808,lvers_N,"Oh god, am I feeling body aches? My sickness hasn't progressed fast enough to be the flu though. 

It looks like papa Nurgle is giving Nick a visit this week. Pray for me, fellow servants of the Emperor.",Twitter Web Client,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||
965764772036739072,2018-02-20T01:47:19Z,826060088,DakotaHomeStage,Felt better for a few hours today but now begins the body aches. Nasty cold! Back to bed. UGH!,Facebook,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||
965763381067206656,2018-02-20T01:41:47Z,1448119327,jamomajo,@BriSheltonn Aging hit me real quick. I started having aches out of nowhere. Take care of your body now!,Twitter for iPhone,965755951931326471,226306856,BriSheltonn,FALSE,FALSE,1,0,,,,,,,,,,,,,,226306856,BriSheltonn,en,,,,,,,,,,,|,|,|||||||
965754253775077376,2018-02-20T01:05:31Z,377757620,shelbychoochoo,"can’t decide if the worst part of sickness is body aches, not being able to breathe, or the super cute sores you get on/around your nose",Twitter for iPhone,,,,FALSE,FALSE,2,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/27c45d804c777999.json,Kansas,"Kansas, USA",admin,United States,US,|,|,-102.051769|-94.588081|-94.588081|-102.051769|36.9931101|36.9931101|40.003282|40.003282
965748900371017728,2018-02-20T00:44:15Z,290599945,Kay_Bitte,"Body aches and fever are gone (for now) but now I can't stop coughing and I have lost my voice

And for those who know me, I talk a lot so loosing my voice is like a catastrophe, and a sign of me actually dying 😂",Twitter for Android,,,,FALSE,FALSE,5,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||
965742681874825217,2018-02-20T00:19:32Z,937925497463255040,Kuki_AD_,"It's frustrating being fat, because the fun of it is only some of the time. You have plenty of moments where the reality of it sets in, the struggles and pains and aches come to the forefront of your mind yet you're stuck with the same body. At least fantasy alleviates that.",Twitter for Android,,,,FALSE,FALSE,3,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||
965741541947072512,2018-02-20T00:15:00Z,17876394,OscilloUSA,#Fatigue? Body aches? Chills? Take kid friendly #Oscillo pellets at the first signs of flu-like symptoms.  https://t.co/4qsogO43xs,Sprout Social,,,,FALSE,FALSE,1,2,Fatigue|Oscillo,,oscillo.com,https://t.co/4qsogO43xs,http://www.oscillo.com,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||
965739711716384769,2018-02-20T00:07:44Z,1007786600,LlewPaige,Rainey days like this always remind me how fucked up my body is from old softball and horse back riding injuries. My entire body aches.,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||
965738424656261121,2018-02-20T00:02:37Z,2810227472,pizzarissa,Every time It gets cold...my body aches. I feel old even though I’m only 20,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||
965729123187527681,2018-02-19T23:25:40Z,23967833,jennnwoww,RT @Silent_210: Body aches from stress all day at work https://t.co/ZphuzfcvC8,Twitter for iPhone,,,,FALSE,TRUE,0,1,,,,,,http://pbs.twimg.com/media/DWbvyKjUQAAxUl1.jpg,https://t.co/ZphuzfcvC8,https://twitter.com/Silent_210/status/965722819853193216/photo/1,photo,http://pbs.twimg.com/media/DWbvyKjUQAAxUl1.jpg,https://t.co/ZphuzfcvC8,https://twitter.com/Silent_210/status/965722819853193216/photo/1,,129988834,Silent_210,en,,,965722819853193216,Body aches from stress all day at work https://t.co/ZphuzfcvC8,,,,,,,|,|,|||||||
965727691231059970,2018-02-19T23:19:58Z,15629200,stubbornella,"@thomasfuchs Omg, me too. Massive migraine on Saturday. One of the worst I’ve ever had. Followed by body aches and cold/flu symptoms. This flu season has been brutal.",Twitter for iPhone,965650229247737857,6927562,thomasfuchs,FALSE,FALSE,1,0,,,,,,,,,,,,,,6927562,thomasfuchs,en,,,,,,,,,,,|,|,|||||||
965727108474589187,2018-02-19T23:17:39Z,3258343055,Kaitlyn_Krygier,"*Wakes up sweaty w/ body aches that persist and get slightly worse throughout today*
My in-denial ass: I’m fine obviously
*Comes home and takes temp to reassure myself I’m fine, only to see temp is 100.6 degrees
Me, still in denial: WHAT HOW DO I HAVE A FEVER I FEEL FINE",Twitter for iPhone,,,,FALSE,FALSE,7,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/77f923f5a841bbdf.json,Mount Pleasant,"Mount Pleasant, MI",city,United States,US,|,|,-84.816945|-84.7274069|-84.7274069|-84.816945|43.553246|43.553246|43.63446|43.63446
965722819853193216,2018-02-19T23:00:37Z,129988834,Silent_210,Body aches from stress all day at work https://t.co/ZphuzfcvC8,Twitter for iPhone,,,,FALSE,FALSE,1,1,,,,,,http://pbs.twimg.com/media/DWbvyKjUQAAxUl1.jpg,https://t.co/ZphuzfcvC8,https://twitter.com/Silent_210/status/965722819853193216/photo/1,photo,http://pbs.twimg.com/media/DWbvyKjUQAAxUl1.jpg,https://t.co/ZphuzfcvC8,https://twitter.com/Silent_210/status/965722819853193216/photo/1,,,,en,,,,,,,,,,,|,|,|||||||
965714284985503745,2018-02-19T22:26:42Z,1010431146,SwygartLinda,Influenza A...this new strain is now joke. Breathing treatment plus an inhaler and tons of meds. These body aches... https://t.co/fMVeYGHvLD,Facebook,,,,FALSE,FALSE,0,0,,,fb.me/Hpz701gT,https://t.co/fMVeYGHvLD,https://fb.me/Hpz701gT,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||
965707420495503360,2018-02-19T21:59:25Z,21729929,JonWarren,Itchy watery eyes? Sneezing? Coughing? Yep. Body aches? Not so much. Headache though. #frigginghatebeingsick,TweetDeck,,,,FALSE,FALSE,0,0,frigginghatebeingsick,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||
965698520920489984,2018-02-19T21:24:03Z,43492105,BoironUSA,Bryonia relieves high #fever with body aches improved by staying immobile. https://t.co/mmKUkmhZwZ https://t.co/dIbCseyTmr,Sprout Social,,,,FALSE,FALSE,2,1,fever,,bit.ly/2n9iWP6,https://t.co/mmKUkmhZwZ,http://bit.ly/2n9iWP6,http://pbs.twimg.com/media/DWbZr4EVoAAAcw8.jpg,https://t.co/dIbCseyTmr,https://twitter.com/BoironUSA/status/965698520920489984/photo/1,photo,http://pbs.twimg.com/media/DWbZr4EVoAAAcw8.jpg,https://t.co/dIbCseyTmr,https://twitter.com/BoironUSA/status/965698520920489984/photo/1,,,,en,,,,,,,,,,,|,|,|||||||
965697780961308673,2018-02-19T21:21:07Z,539186212,Bayaanaa,My body aches,Twitter for iPhone,,,,FALSE,FALSE,3,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||
965695395958525952,2018-02-19T21:11:38Z,861382724111785984,youragentcm,"RT @MyTexasMyHealth: Know that if you have body aches, chills and a fever…it's most likely the #flu and not a #cold. https://t.co/JWJfEFlxsC",Twitter Web Client,,,,FALSE,TRUE,0,1,flu|cold,,,,,http://pbs.twimg.com/media/DWU4V3dX4AAfdqU.jpg,https://t.co/JWJfEFlxsC,https://twitter.com/MyTexasMyHealth/status/965239646203580417/photo/1,photo,http://pbs.twimg.com/media/DWU4V3dX4AAfdqU.jpg,https://t.co/JWJfEFlxsC,https://twitter.com/MyTexasMyHealth/status/965239646203580417/photo/1,,1934878746,MyTexasMyHealth,en,,,965239646203580417,"Know that if you have body aches, chills and a fever…it's most likely the #flu and not a #cold. https://t.co/JWJfEFlxsC",,,,,,,|,|,|||||||
