status_id,created_at,user_id,screen_name,text,source,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,retweet_status_id,retweet_text,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,lng,lat
976075341109145600,2018-03-20T12:37:50Z,288029171,YuriChicago,"Sneezing and feverish, but still made it to my polling place https://t.co/A27zgbDTZb",Twitter for iPhone,,,,FALSE,FALSE,7,0,,,,,,http://pbs.twimg.com/media/DYu3T3cXUAA_3SK.jpg,https://t.co/A27zgbDTZb,https://twitter.com/YuriChicago/status/976075341109145600/photo/1,photo,http://pbs.twimg.com/media/DYu3T3cXUAA_3SK.jpg,https://t.co/A27zgbDTZb,https://twitter.com/YuriChicago/status/976075341109145600/photo/1,,,,en,,,,,,,,,,,|,|,|||||||,,
976060909167828998,2018-03-20T11:40:29Z,16419140,pipandbaby,Feeling feverish and nauseous today. I'm gonna go lay on the bathroom floor for a couple of years,Twitter for Android,,,,FALSE,FALSE,24,2,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/009c8eac35ebae31.json,Westbrook Center,"Westbrook Center, CT",city,United States,US,|,|,-72.4940001|-72.416739|-72.416739|-72.4940001|41.269209|41.269209|41.325637|41.325637,-72.45536955,41.297423
976050823817039873,2018-03-20T11:00:25Z,4212020473,tompeacekeeper,Why you shouldn’t use rice in a feverish attempt to save your electronics that have met water. https://t.co/NrS37giVt5,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,http://pbs.twimg.com/media/DYuhCzsU0AAfflm.jpg,https://t.co/NrS37giVt5,https://twitter.com/tompeacekeeper/status/976050823817039873/photo/1,photo,http://pbs.twimg.com/media/DYuhCzsU0AAfflm.jpg|http://pbs.twimg.com/media/DYuhCzpVAAENkBM.jpg|http://pbs.twimg.com/media/DYuhCzpVMAMvZif.jpg,https://t.co/NrS37giVt5|https://t.co/NrS37giVt5|https://t.co/NrS37giVt5,https://twitter.com/tompeacekeeper/status/976050823817039873/photo/1|https://twitter.com/tompeacekeeper/status/976050823817039873/photo/1|https://twitter.com/tompeacekeeper/status/976050823817039873/photo/1,,,,en,,,,,,,,,,,|,|,|||||||,,
976024388163252224,2018-03-20T09:15:22Z,54941510,chr779,"I think I should find time, but am feverish already. Is my donation good in my state? https://t.co/syzKwInGth",Twitter Web Client,,,,TRUE,FALSE,0,0,,,twitter.com/kulawandi/stat…,https://t.co/syzKwInGth,https://twitter.com/kulawandi/status/976021654311788544,,,,,,,,,,,en,976021654311788544,The blood bank situation at UTH is really harrowing https://t.co/Lldid89k18,,,,,,,,,|,|,|||||||,,
976017247738187777,2018-03-20T08:47:00Z,123534422,ekimasawagaru,"City &amp;#8211; The Characteristic Investigation Object (SIU) is feverish on the tail of City businessperson Dumisani Tembe, who allegedly defrauded the administration of more R88 million in an “illegal” 10-gathering hire arrangement representing the Stag Lodging labou...",Jackie Jones,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
976016257895030789,2018-03-20T08:43:04Z,902913255697473536,ryan_pflaum,@CamAnalytica @LeaveEUOfficial I haven’t seen such feverish denials since our president,Twitter for iPhone,975487675670003714,3415205164,CamAnalytica,FALSE,FALSE,0,0,,,,,,,,,,,,,,3415205164|3362016513,CamAnalytica|LeaveEUOfficial,en,,,,,,,,,,,|,|,|||||||,,
975990949154242566,2018-03-20T07:02:29Z,87123539,badartent,I'm feverish and my head is exploding and honestly I might not be able to open this pouch of NyQuil gel caps in this state,Twitter for Android,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
975986120608464897,2018-03-20T06:43:18Z,791320221621424128,GiordanoBrunoUS,"@CNNPolitics The FBI inspector general recommended the #2 at the FBI be fired for abuse of his position revolting against the sitting president, but CNN is pretending they are all feverish conspiracy theories. No wonder CNN value is fast approaching zero.",Twitter for Android,975984816385642496,13850422,CNNPolitics,FALSE,FALSE,1,0,,,,,,,,,,,,,,13850422,CNNPolitics,en,,,,,,,,,,,|,|,|||||||,,
975970248649158663,2018-03-20T05:40:14Z,2293452493,ericeidelstein,after a long day of traveling and feeling feverish i get in my lyft and the driver says “i hope it’s ok that i’m playing the coffee house station”,Twitter for iPhone,,,,FALSE,FALSE,11,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json,Los Angeles,"Los Angeles, CA",city,United States,US,|,|,-118.668404|-118.155409|-118.155409|-118.668404|33.704538|33.704538|34.337041|34.337041,-118.4119065,34.0207895
975961630587600897,2018-03-20T05:05:59Z,49174223,JaneDanells,"“How are you feeling?” He asked Jinyoung.

“I’m fine,” Jinyoung said, “I don’t need anything.”

“He woke up feverish,” Jaebum filled in, “I went to get a doctor, she checked his ear and said he had an infection.”

“Let me look at it,” he said, the nurse looked annoyed.",Twitter for iPhone,975959116001689603,49174223,JaneDanells,FALSE,FALSE,9,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
975931195862257665,2018-03-20T03:05:03Z,188088272,JamilesLartey,"@Katie_Speak @stevecote64 @TheTennisstorm Side effects may include economic insecurity, jingoism, mistrust of foreigners, nausea, and feverish nativist fantasies.",Twitter Web Client,975929932403503104,287507644,Katie_Speak,FALSE,FALSE,2,1,,,,,,,,,,,,,,287507644|3732306809|357167876,Katie_Speak|stevecote64|TheTennisstorm,en,,,,,,,,,,,|,|,|||||||,,
975928612015820800,2018-03-20T02:54:47Z,505069575,DLHDara,@NoahShachtman @Olivianuzzi It’s positively feverish.,Twitter for iPhone,975927020357079040,15728161,NoahShachtman,FALSE,FALSE,0,0,,,,,,,,,,,,,,15728161|21212087,NoahShachtman|Olivianuzzi,en,,,,,,,,,,,|,|,|||||||,,
975915978344329217,2018-03-20T02:04:35Z,907025196472823808,AccidentalStrix,"I've actually been feeling off for the past few weeks, like not terribly, but in a way where i'll suddenly feel really feverish (usually when i'm working on something how funny is that, and other random times during the day), i'm really pale and I lack a lot of energy, and --",Twitter Web Client,975915255586050048,907025196472823808,AccidentalStrix,FALSE,FALSE,3,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
975915255586050048,2018-03-20T02:01:43Z,907025196472823808,AccidentalStrix,"Why is it that whenever I have some work to do my body decides to get all feverish and tired 
It never fails I swear",Twitter Web Client,,,,FALSE,FALSE,3,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
975900794984726528,2018-03-20T01:04:15Z,62848834,StillRyanFive,@RussellJClay @ClutchFantasy @spidr2ybanana Are you feverish?,Twitter for iPhone,975900091595808769,29143791,RussellJClay,FALSE,FALSE,1,0,,,,,,,,,,,,,,29143791|209781484|277082669,RussellJClay|ClutchFantasy|spidr2ybanana,en,,,,,,,,,,,|,|,|||||||,,
975875224284618752,2018-03-19T23:22:39Z,763536985097113600,PhilofCanadia,"@RourkeBywater @yetregressing Honestly, I think I was half feverish when I watched it.
I do remember there being a great scene where siblings confront each other about their lack of connection and that was supppppper good.
I just dont remember much else, which is par for fever watching.",Twitter for Android,975874183858216966,761985121037783040,RourkeBywater,FALSE,FALSE,1,0,,,,,,,,,,,,,,761985121037783040|9636382,RourkeBywater|yetregressing,en,,,,,,,,,,,|,|,|||||||,,
975869854610870272,2018-03-19T23:01:18Z,2393329202,MoriahEGN,"Husband down, slept 22 hours and then went back to bed after urgent care, now he's starting hour 26 of sleep. Hit him fast, then hit me fast, I'm shivering/feverish/coughing, I'm KO. Kid decided he'd take care of me and put me to bed and then himself. Champion helper.",Twitter for Android,,,,FALSE,FALSE,2,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
975861596605112322,2018-03-19T22:28:29Z,21174470,penglogau,waiting by the window in feverish anticipation to buzz my deliveries into the corridor https://t.co/ijsLXMq3WI,Twitter for iPhone,,,,FALSE,FALSE,6,0,,,,,,http://pbs.twimg.com/media/DYr08aMWsAEt3C4.jpg,https://t.co/ijsLXMq3WI,https://twitter.com/penglogau/status/975861596605112322/photo/1,photo,http://pbs.twimg.com/media/DYr08aMWsAEt3C4.jpg|http://pbs.twimg.com/media/DYr08aNWkAEoOv4.jpg,https://t.co/ijsLXMq3WI|https://t.co/ijsLXMq3WI,https://twitter.com/penglogau/status/975861596605112322/photo/1|https://twitter.com/penglogau/status/975861596605112322/photo/1,,,,en,,,,,,,,,,,|,|,|||||||,,
975859714830536710,2018-03-19T22:21:01Z,19968281,WritesRomances,"♡~His for the Tempting~♡
Feverish.
Forbidden.
Filthy.
https://t.co/11T3B0Pnd3   
Free with Kindle Unlimited!
#NewRelease #ASMSG #aga3 https://t.co/DgcFCK9KNr",Twitter Web Client,,,,FALSE,FALSE,3,8,NewRelease|ASMSG|aga3,,smarturl.it/7x7lfh,https://t.co/11T3B0Pnd3,http://smarturl.it/7x7lfh,http://pbs.twimg.com/media/DYrzOrIVQAEigDs.jpg,https://t.co/DgcFCK9KNr,https://twitter.com/WritesRomances/status/975859714830536710/photo/1,photo,http://pbs.twimg.com/media/DYrzOrIVQAEigDs.jpg,https://t.co/DgcFCK9KNr,https://twitter.com/WritesRomances/status/975859714830536710/photo/1,,,,en,,,,,,,,,,,|,|,|||||||,,
975859535452786694,2018-03-19T22:20:18Z,19968281,WritesRomances,"♡~His for the Tempting~♡ https://t.co/sepPOUM33i   
Feverish.
Forbidden.
Filthy.
Free with Kindle Unlimited!
#ASMSG #NewRelease #RomHero https://t.co/D90X3LzI33",Twitter Web Client,,,,FALSE,FALSE,3,10,ASMSG|NewRelease|RomHero,,smarturl.it/6ncp4c,https://t.co/sepPOUM33i,http://smarturl.it/6ncp4c,http://pbs.twimg.com/media/DYrzEH4U0AA98a5.jpg,https://t.co/D90X3LzI33,https://twitter.com/WritesRomances/status/975859535452786694/photo/1,photo,http://pbs.twimg.com/media/DYrzEH4U0AA98a5.jpg,https://t.co/D90X3LzI33,https://twitter.com/WritesRomances/status/975859535452786694/photo/1,,,,en,,,,,,,,,,,|,|,|||||||,,
975858294408531968,2018-03-19T22:15:22Z,2339825491,MapleHouseCreat,"@mst3kmotivation The most frustrating thing is I got sick 5 hours into a spontaneous road trip to visit my sister and get a tattoo. So, no tattoo and I got to drive the 6 hours home feverish and shaky. #shouldagotaflushot ?",Twitter for Android,975853830188408832,898601898483134464,mst3kmotivation,FALSE,FALSE,1,0,shouldagotaflushot,,,,,,,,,,,,,898601898483134464,mst3kmotivation,en,,,,,https://api.twitter.com/1.1/geo/id/17c736da582911a7.json,Litchfield,"Litchfield, MN",city,United States,US,|,|,-94.550645|-94.501702|-94.501702|-94.550645|45.109307|45.109307|45.1479118|45.1479118,-94.5261735,45.1286094
975857799430369280,2018-03-19T22:13:24Z,380540597,E_Poli,"Need a #MarchForOurLives poster slogan but am sick and feverish and my brain isn't working. Get at me, Twitter. Do my thinking for my poor sick brain.",Twitter for Android,,,,FALSE,FALSE,1,0,MarchForOurLives,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
975854992060903424,2018-03-19T22:02:15Z,11775782,jconline,"Uber self-driving car kills Arizona woman, dealing a blow to a feverish movement https://t.co/M0O93I03OF https://t.co/4JBtkeOhmO",dlvr.it,,,,FALSE,FALSE,0,0,,,dlvr.it/QLf6RJ,https://t.co/M0O93I03OF,http://dlvr.it/QLf6RJ,http://pbs.twimg.com/media/DYru8SvUMAEM39k.jpg,https://t.co/4JBtkeOhmO,https://twitter.com/jconline/status/975854992060903424/photo/1,photo,http://pbs.twimg.com/media/DYru8SvUMAEM39k.jpg,https://t.co/4JBtkeOhmO,https://twitter.com/jconline/status/975854992060903424/photo/1,,,,en,,,,,,,,,,,|,|,|||||||,,
975854519677579264,2018-03-19T22:00:22Z,2385690090,AmeliaMaddnes,"Does any one know anything about Singleton puppy litters? My dog (rottie and Akita mix) went into labor at 2am. She has had 1 puppy and all signs of labor have stopped. She’s not feverish, bleeding or anything. I’m confused! #dogsoftwitter #animallovers",Twitter for iPhone,,,,FALSE,FALSE,0,0,dogsoftwitter|animallovers,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
975844874263052288,2018-03-19T21:22:03Z,28638168,Pewsitter,"Uber self-driving car kills Arizona woman, dealing a blow to a feverish movement: https://t.co/Iv2huMWJ82",pewsitter current news,,,,FALSE,FALSE,0,0,,,goo.gl/wV7dn3,https://t.co/Iv2huMWJ82,https://goo.gl/wV7dn3,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
975838510786768901,2018-03-19T20:56:45Z,1095494078,amaris_noir,I feel this hot almost feverish headachy kinda tired today. I gotta work on getting myself to bed earlier.. 😪,Twitter Web Client,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
975829764782149632,2018-03-19T20:22:00Z,199724993,FIT_artdesign,"The Flashy, Feverish Nights of Disco. Against the background of economic decline, high crime, empowerment of minorities and LGBT in unprecedented ways--disco arose as a celebration and form of escapism.  https://t.co/wZiyfpM45j via @artsy",Twitter Web Client,,,,FALSE,FALSE,1,2,,,artsy.net/article/artsy-…,https://t.co/wZiyfpM45j,https://www.artsy.net/article/artsy-editorial-photographers-captured-flashy-feverish-nights-disco,,,,,,,,,81783051,artsy,en,,,,,,,,,,,|,|,|||||||,,
975828638212894720,2018-03-19T20:17:32Z,1299614048,FacebookLiked,"Uber self-driving car kills Arizona woman, dealing a blow to a feverish movement https://t.co/TezpUcJqCx",IFTTT,,,,FALSE,FALSE,0,0,,,,,,http://pbs.twimg.com/media/DYrW-YpUMAAAWFp.png,https://t.co/TezpUcJqCx,https://twitter.com/FacebookLiked/status/975828638212894720/photo/1,photo,http://pbs.twimg.com/media/DYrW-YpUMAAAWFp.png,https://t.co/TezpUcJqCx,https://twitter.com/FacebookLiked/status/975828638212894720/photo/1,,,,en,,,,,,,,,,,|,|,|||||||,,
975827654304649216,2018-03-19T20:13:37Z,115407248,AnOceanofTime,I'm feverish. Not good. Must sleep.,Flamingo for Android,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
975821120292220928,2018-03-19T19:47:39Z,18659657,UltraMobileUnit,"The Photographers Who Captured the Flashy, Feverish Nights of Disco https://t.co/zle3NpuUbv",Hootsuite,,,,FALSE,FALSE,0,0,,,ow.ly/r4oe30j2n0t,https://t.co/zle3NpuUbv,http://ow.ly/r4oe30j2n0t,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
975816501214175233,2018-03-19T19:29:18Z,2467673419,Mirsathia,"Sleep loss bonus round:  I get the chills like I'm getting feverish. 

I mean, I'm not getting sick.  No sore throat, etc.  My temperature regulation just gets all fucky when I have sleep deprivation. ;-;",Twitter Web Client,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
975812998034964480,2018-03-19T19:15:23Z,46413860,HighImpactLaw,"An Uber self-driving car hit and killed a woman in Tempe, Ariz., Sunday night, an incident that might deliver a setback to the otherwise feverish development of autonomous transportation.
#MVC #Collision #Crash #PersonalInjury #Injury
https://t.co/a9uNudLyAX",Twitter Web Client,,,,FALSE,FALSE,1,3,MVC|Collision|Crash|PersonalInjury|Injury,,usatoday.com/story/tech/201…,https://t.co/a9uNudLyAX,https://www.usatoday.com/story/tech/2018/03/19/uber-self-driving-car-kills-arizona-woman/438473002/,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
975807908024868864,2018-03-19T18:55:09Z,540291381,nymetronews,"Check out this article from USA TODAY:

Uber self-driving car kills Arizona woman, dealing a blow to a feverish movement

https://t.co/zpf1rgCIcv",Hootsuite,,,,FALSE,FALSE,0,0,,,usat.ly/2poOZv2,https://t.co/zpf1rgCIcv,https://usat.ly/2poOZv2,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||,,
975803996349845505,2018-03-19T18:39:36Z,24452368,chasmarang,"@NancyCrandall3 @FranktheMc2 @RepMattGaetz @FBI Mr. McEvoy is also know for
feverish masturbation bouts...",Twitter Web Client,975794509106831360,779378588957147136,NancyCrandall3,FALSE,FALSE,0,0,,,,,,,,,,,,,,779378588957147136|3060209076|818948638890217473|17629860,NancyCrandall3|FranktheMc2|RepMattGaetz|FBI,en,,,,,,,,,,,|,|,|||||||,,
