status_id,created_at,user_id,screen_name,text,source,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,retweet_status_id,retweet_text,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords
972978481091919872,2018-03-11T23:32:01Z,55953666,NewportVet,#Canine Influenza (#Dog #Flu) Outbreak Update https://t.co/ZvKxdpneAH kudos @IDEXX @VetPrep #veterinary #California https://t.co/raqCRiq0XB,Twitter Web Client,,,,FALSE,FALSE,3,0,Canine|Dog|Flu|veterinary|California,,blog.vetprep.com/canine-influen…,https://t.co/ZvKxdpneAH,https://blog.vetprep.com/canine-influenza-outbreak-update,http://pbs.twimg.com/media/DYC2sRmVAAAXZft.jpg,https://t.co/raqCRiq0XB,https://twitter.com/NewportVet/status/972978481091919872/photo/1,photo,http://pbs.twimg.com/media/DYC2sRmVAAAXZft.jpg,https://t.co/raqCRiq0XB,https://twitter.com/NewportVet/status/972978481091919872/photo/1,,33547339|361035936,IDEXX|VetPrep,en,,,,,,,,,,,|,|,|||||||
972970538380521472,2018-03-11T23:00:27Z,247351807,NFIDvaccines,Harsh #flu season has finally passed its peak but remains deadly https://t.co/gBHepUjeTS via @USATODAY #GetVaccinated to help #FightFlu https://t.co/NNS3UzCnf5,Hootsuite,,,,FALSE,FALSE,2,0,flu|GetVaccinated|FightFlu,,usat.ly/2IbXNNg,https://t.co/gBHepUjeTS,https://usat.ly/2IbXNNg,http://pbs.twimg.com/media/DYCvjCHUMAA7Dbr.jpg,https://t.co/NNS3UzCnf5,https://twitter.com/NFIDvaccines/status/972970538380521472/photo/1,photo,http://pbs.twimg.com/media/DYCvjCHUMAA7Dbr.jpg,https://t.co/NNS3UzCnf5,https://twitter.com/NFIDvaccines/status/972970538380521472/photo/1,,15754281,USATODAY,en,,,,,,,,,,,|,|,|||||||
972968177100574725,2018-03-11T22:51:04Z,43492105,BoironUSA,#Lemons are loaded with Vitamin C &amp; potassium to help your immune system fight #colds &amp; #flu. Learn more at: https://t.co/8AJlyVUlLA #WellnessNaturally https://t.co/QpWbfBJ0MX,Sprout Social,,,,FALSE,FALSE,1,0,Lemons|colds|flu|WellnessNaturally,,bit.ly/2DAmO1M,https://t.co/8AJlyVUlLA,http://bit.ly/2DAmO1M,http://pbs.twimg.com/media/DYCtZm-UQAA1EHU.jpg,https://t.co/QpWbfBJ0MX,https://twitter.com/BoironUSA/status/972968177100574725/photo/1,photo,http://pbs.twimg.com/media/DYCtZm-UQAA1EHU.jpg,https://t.co/QpWbfBJ0MX,https://twitter.com/BoironUSA/status/972968177100574725/photo/1,,,,en,,,,,,,,,,,|,|,|||||||
972968169739612162,2018-03-11T22:51:03Z,17876394,OscilloUSA,#Lemons are loaded with Vitamin C &amp; potassium to help your immune system fight #colds &amp; #flu. Learn more at: https://t.co/liaSO40WKc #WellnessNaturally https://t.co/rdxmk2g5A3,Sprout Social,,,,FALSE,FALSE,1,1,Lemons|colds|flu|WellnessNaturally,,bit.ly/2DAmO1M,https://t.co/liaSO40WKc,http://bit.ly/2DAmO1M,http://pbs.twimg.com/media/DYCtZKfVwAAQcvf.jpg,https://t.co/rdxmk2g5A3,https://twitter.com/OscilloUSA/status/972968169739612162/photo/1,photo,http://pbs.twimg.com/media/DYCtZKfVwAAQcvf.jpg,https://t.co/rdxmk2g5A3,https://twitter.com/OscilloUSA/status/972968169739612162/photo/1,,,,en,,,,,,,,,,,|,|,|||||||
972962270367109120,2018-03-11T22:27:36Z,2931322335,JLynnFraser1,"Pale Rider was an interesting #read: ""Lessons for today from the Spanish #flu of 1918"" https://t.co/H13w5CS8oq #pandemics #health #medicine #economics #culture #books #nonfiction #infection #pharmacology #war #Recession #history",Twitter Web Client,,,,FALSE,FALSE,0,0,read|flu|pandemics|health|medicine|economics|culture|books|nonfiction|infection|pharmacology|war|Recession|history,,cbc.ca/radio/thesunda…,https://t.co/H13w5CS8oq,http://www.cbc.ca/radio/thesundayedition/the-sunday-edition-march-11-2018-1.4569339/lessons-for-today-from-the-spanish-flu-of-1918-1.4569355,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||
972959289672454147,2018-03-11T22:15:46Z,926687992940584960,NomadDeaton,Fight the #Flu with the #outdoors https://t.co/0pvHDB8i2E,Twitter for Mac,,,,TRUE,FALSE,1,0,Flu|outdoors,,twitter.com/kennedy_school…,https://t.co/0pvHDB8i2E,https://twitter.com/kennedy_school/status/972959147569418240,,,,,,,,,,,en,972959147569418240,"Spending time in the sun could prevent the flu, says Richard Zeckhauser https://t.co/GVY83ESyyA via @TIME",,,,,,,,,|,|,|||||||
972959098932158465,2018-03-11T22:15:00Z,27648004,CardiologyToday,"ICYMI: #Flu #Vaccine lowers risk for death in patients with #heartfailure 
https://t.co/ZvaTrUunOn
@ACCmediacenter @ACCinTouch #ACC18 https://t.co/77EcAlB3Ch",TweetDeck,,,,FALSE,FALSE,1,1,Flu|Vaccine|heartfailure|ACC18,,bit.ly/2FB1Fpy,https://t.co/ZvaTrUunOn,http://bit.ly/2FB1Fpy,http://pbs.twimg.com/media/DYBwFUsW0AAkHQj.jpg,https://t.co/77EcAlB3Ch,https://twitter.com/CardiologyToday/status/972959098932158465/photo/1,photo,http://pbs.twimg.com/media/DYBwFUsW0AAkHQj.jpg,https://t.co/77EcAlB3Ch,https://twitter.com/CardiologyToday/status/972959098932158465/photo/1,,23995096|32463503,ACCmediacenter|ACCinTouch,en,,,,,,,,,,,|,|,|||||||
972951592684150784,2018-03-11T21:45:10Z,334287162,UChicagoITM,Flu season is almost over. Check out how the @US_FDA uses data from this year's #flu to help create a #vaccine to keep you #healthy next year. @PopSci https://t.co/6B6UFrGmaA https://t.co/8340JW15m0,Hootsuite,,,,FALSE,FALSE,0,0,flu|vaccine|healthy,,bit.ly/2FgXY84,https://t.co/6B6UFrGmaA,http://bit.ly/2FgXY84,http://pbs.twimg.com/media/DYCeUF2XcAAFepi.jpg,https://t.co/8340JW15m0,https://twitter.com/UChicagoITM/status/972951592684150784/photo/1,photo,http://pbs.twimg.com/media/DYCeUF2XcAAFepi.jpg,https://t.co/8340JW15m0,https://twitter.com/UChicagoITM/status/972951592684150784/photo/1,,208120290|19722699,US_FDA|PopSci,en,,,,,,,,,,,|,|,|||||||
972943821473505289,2018-03-11T21:14:18Z,162848820,Flu_Killer,"@Independent Me, I can meet anybody infected with any strain of the #flu #virus but you?",Twitter Web Client,972913801912823810,16973333,Independent,FALSE,FALSE,0,0,flu|virus,,,,,,,,,,,,,16973333,Independent,en,,,,,https://api.twitter.com/1.1/geo/id/36775d842cbec509.json,Montréal,"Montréal, Québec",city,Canada,CA,|,|,-73.972965|-73.473085|-73.473085|-73.972965|45.410095|45.410095|45.705566|45.705566
972940335717470208,2018-03-11T21:00:27Z,2446014811,friendslikeus10,"Hear @marinayfranklin talk about the Oscars and more on a new #FLU

#CheckHerOut: https://t.co/uzyVn8DgNj
#Subscribe: https://t.co/g0bX510SYu https://t.co/c4VMhW1zM4",Hootsuite,,,,FALSE,FALSE,1,0,FLU|CheckHerOut|Subscribe,,ow.ly/w8Cg30iOifG|ow.ly/V28g30iFR5D,https://t.co/uzyVn8DgNj|https://t.co/g0bX510SYu,http://ow.ly/w8Cg30iOifG|http://ow.ly/V28g30iFR5D,http://pbs.twimg.com/media/DYCUE_rVQAAtHWN.jpg,https://t.co/c4VMhW1zM4,https://twitter.com/friendslikeus10/status/972940335717470208/photo/1,photo,http://pbs.twimg.com/media/DYCUE_rVQAAtHWN.jpg,https://t.co/c4VMhW1zM4,https://twitter.com/friendslikeus10/status/972940335717470208/photo/1,,19208193,marinayfranklin,en,,,,,,,,,,,|,|,|||||||
972940274346479622,2018-03-11T21:00:12Z,421275603,skepticalraptor,Healthcare worker #flu vaccination – examining lawsuits about the vaccine - https://t.co/Fbhvr22xpP #religion #VaccinesWork,Buffer,,,,FALSE,FALSE,3,2,flu|religion|VaccinesWork,,tinyurl.com/y7omulye,https://t.co/Fbhvr22xpP,http://tinyurl.com/y7omulye,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||
972931210883170304,2018-03-11T20:24:11Z,603859294,kqmitchell_96,"Dr. Tim Cunningham Goes Missing. When He gave a Heads Up on His Finding. Which was and Is...
That FLU VACCINES were Causing the Flu (Duhhh), yet Also that ALL DEATHS FROM THE FLU WHERE PPL w/ Vaccine

#TimothyCunningham
#CDC
#Flu
#Vaccines
#SundayMorning

https://t.co/w6QBqft1zP",Twitter for Android,,,,FALSE,FALSE,0,0,TimothyCunningham|CDC|Flu|Vaccines|SundayMorning,,youtu.be/h-_ZRxo2tow,https://t.co/w6QBqft1zP,https://youtu.be/h-_ZRxo2tow,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||
972928963910750209,2018-03-11T20:15:15Z,2750245760,AmandaGoodwinHC,"Are you &amp; Your family ready for #Cold &amp; #Flu Season? Read on to see if I get a flu shot. &gt;&gt;
Pt 1: https://t.co/Xv8VwmtKRC … 
Natural approaches &gt;&gt; Pt 2: https://t.co/IW94bLXhma … https://t.co/0rbEsxYYCU",Buffer,,,,FALSE,FALSE,0,0,Cold|Flu,,buff.ly/2GdH5MX|buff.ly/2Fxvt6q,https://t.co/Xv8VwmtKRC|https://t.co/IW94bLXhma,https://buff.ly/2GdH5MX|https://buff.ly/2Fxvt6q,http://pbs.twimg.com/media/DYCJvHmXUAA_GWI.jpg,https://t.co/0rbEsxYYCU,https://twitter.com/AmandaGoodwinHC/status/972928963910750209/photo/1,photo,http://pbs.twimg.com/media/DYCJvHmXUAA_GWI.jpg,https://t.co/0rbEsxYYCU,https://twitter.com/AmandaGoodwinHC/status/972928963910750209/photo/1,,,,en,,,,,,,,,,,|,|,|||||||
972925705288855553,2018-03-11T20:02:18Z,2834145599,MaggieConvo,#OTD 1918 first patient presented with what would become a devastating #flu pandemic. 100 years later we know pathogens in the animals that live all around us can spill over to people https://t.co/uVvKeWEWYu via @tuftsvet https://t.co/fa3meghSBX,Twitter Web Client,,,,FALSE,FALSE,0,1,OTD|flu,,theconversation.com/influenzas-wil…,https://t.co/uVvKeWEWYu,https://theconversation.com/influenzas-wild-origins-in-the-animals-around-us-91058,http://pbs.twimg.com/media/DYCGVlfU0AAMslh.jpg,https://t.co/fa3meghSBX,https://twitter.com/MaggieConvo/status/972925705288855553/photo/1,photo,http://pbs.twimg.com/media/DYCGVlfU0AAMslh.jpg,https://t.co/fa3meghSBX,https://twitter.com/MaggieConvo/status/972925705288855553/photo/1,,31459586,tuftsvet,en,,,,,,,,,,,|,|,|||||||
972920049488027648,2018-03-11T19:39:50Z,2175184471,B_Hastings_EMA,"Today in epidemiology history—In 1918—Ft Riley, Kansas—the first cases of #Flu were reported kicking off what would be one of the worst #FLU pandemics in history. The Flu would eventually kill more than 500,000 US Citizens &amp; 20,000,000 world-wide. @ALPublicHealth @AlabamaEMA https://t.co/y994A0XLwK",Twitter for iPhone,,,,FALSE,FALSE,1,2,Flu|FLU,,,,,http://pbs.twimg.com/media/DYCBn7gVMAABmzQ.jpg,https://t.co/y994A0XLwK,https://twitter.com/B_Hastings_EMA/status/972920049488027648/photo/1,photo,http://pbs.twimg.com/media/DYCBn7gVMAABmzQ.jpg,https://t.co/y994A0XLwK,https://twitter.com/B_Hastings_EMA/status/972920049488027648/photo/1,,323311059|36471939,ALPublicHealth|AlabamaEMA,en,,,,,https://api.twitter.com/1.1/geo/id/288de3df481163e8.json,Alabama,"Alabama, USA",admin,United States,US,|,|,-88.473228|-84.888247|-84.888247|-88.473228|30.144425|30.144425|35.008029|35.008029
972916202778456065,2018-03-11T19:24:33Z,428975708,Jai_Cilento,#InfectiousDisease: February 2018 Infection of You (Review) (2018) #flu #vaccine #zombies #literature #resistanceisfutile #deathsleep #AntibioticResistance #virology #superbug #breastimplants https://t.co/qn5WB4WRHB https://t.co/oxPzqwqNjB,Twitter Web Client,,,,FALSE,FALSE,1,0,InfectiousDisease|flu|vaccine|zombies|literature|resistanceisfutile|deathsleep|AntibioticResistance|virology|superbug|breastimplants,,goo.gl/m4KQnf,https://t.co/qn5WB4WRHB,https://goo.gl/m4KQnf,http://pbs.twimg.com/tweet_video_thumb/DYB9ZgzVoAA8sQn.jpg,https://t.co/oxPzqwqNjB,https://twitter.com/Jai_Cilento/status/972916202778456065/photo/1,photo,http://pbs.twimg.com/tweet_video_thumb/DYB9ZgzVoAA8sQn.jpg,https://t.co/oxPzqwqNjB,https://twitter.com/Jai_Cilento/status/972916202778456065/photo/1,,,,en,,,,,,,,,,,|,|,|||||||
972914121933979650,2018-03-11T19:16:17Z,577542660,Amarchitx,"So... not the #flu... but #pneumonia. At least we're #notcontagious! 😮
https://t.co/N6J1rj91Wt",Hootsuite,,,,TRUE,FALSE,0,0,flu|pneumonia|notcontagious,,twitter.com/Amarchitx/stat…,https://t.co/N6J1rj91Wt,https://twitter.com/Amarchitx/status/972205245211271168,,,,,,,,,,,en,972205245211271168,How's it possible that we're getting the #flu now!?!? 🤤😕,,,,,,,,,|,|,|||||||
972910183755198464,2018-03-11T19:00:38Z,2446014811,friendslikeus10,"What was your favorite part of this week's #FriendsLikeUs? Let us know! 

Need a refresher? Just #CheckUsOut: https://t.co/uzyVn8DgNj
Subscribe for more #FLU: https://t.co/4jTR4Y6ih6 https://t.co/WOd32wUWsC",Hootsuite,,,,FALSE,FALSE,2,0,FriendsLikeUs|CheckUsOut|FLU,,ow.ly/w8Cg30iOifG|ow.ly/bg8G30iFR4v,https://t.co/uzyVn8DgNj|https://t.co/4jTR4Y6ih6,http://ow.ly/w8Cg30iOifG|http://ow.ly/bg8G30iFR4v,http://pbs.twimg.com/media/DYB4p2wXkAAZsPc.jpg,https://t.co/WOd32wUWsC,https://twitter.com/friendslikeus10/status/972910183755198464/photo/1,photo,http://pbs.twimg.com/media/DYB4p2wXkAAZsPc.jpg,https://t.co/WOd32wUWsC,https://twitter.com/friendslikeus10/status/972910183755198464/photo/1,,,,en,,,,,,,,,,,|,|,|||||||
972910048417583106,2018-03-11T19:00:05Z,54641489,MountSinaiNYC,Could a #flu pandemic as devastating as in 1981 happen again? Dr. Nicole M. Bouvier weighs in: https://t.co/1QZydwSMjX,Falcon Social Media Management ,,,,FALSE,FALSE,0,4,flu,,fal.cn/4Nxb,https://t.co/1QZydwSMjX,http://fal.cn/4Nxb,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||
972905193879867393,2018-03-11T18:40:48Z,3636166341,DrJDAtkinson,Still keeping up with some great #nomeatweek recipes as I recover from the #flu. Flavorful tofu recipes can be hard to find...this one from @cmahrlig is great! #365challenge https://t.co/TpNxZyRTgn,Twitter for iPhone,,,,FALSE,FALSE,4,0,nomeatweek|flu|365challenge,,spicysouthernkitchen.com/asian-garlic-t…,https://t.co/TpNxZyRTgn,https://spicysouthernkitchen.com/asian-garlic-tofu/,,,,,,,,,426312564,cmahrlig,en,,,,,,,,,,,|,|,|||||||
972900702916874240,2018-03-11T18:22:57Z,478786305,GoHealio,"#Flu #Vaccine lowers risk for death in patients with #heartfailure 
https://t.co/BdINtnPl1D
@ACCmediacenter @ACCinTouch #ACC18 https://t.co/94iDvB3Dom",TweetDeck,,,,FALSE,FALSE,0,0,Flu|Vaccine|heartfailure|ACC18,,bit.ly/2FB1Fpy,https://t.co/BdINtnPl1D,http://bit.ly/2FB1Fpy,http://pbs.twimg.com/media/DYBwBf5W0AMcgdZ.jpg,https://t.co/94iDvB3Dom,https://twitter.com/GoHealio/status/972900702916874240/photo/1,photo,http://pbs.twimg.com/media/DYBwBf5W0AMcgdZ.jpg,https://t.co/94iDvB3Dom,https://twitter.com/GoHealio/status/972900702916874240/photo/1,,23995096|32463503,ACCmediacenter|ACCinTouch,en,,,,,,,,,,,|,|,|||||||
972900657840705538,2018-03-11T18:22:47Z,27648004,CardiologyToday,"#Flu #Vaccine lowers risk for death in patients with #heartfailure 
https://t.co/ZvaTrULZcX
@ACCmediacenter @ACCinTouch #ACC18 https://t.co/ZR7XoeBgJ8",TweetDeck,,,,FALSE,FALSE,3,1,Flu|Vaccine|heartfailure|ACC18,,bit.ly/2FB1Fpy,https://t.co/ZvaTrULZcX,http://bit.ly/2FB1Fpy,http://pbs.twimg.com/media/DYBv-71WAAU69zS.jpg,https://t.co/ZR7XoeBgJ8,https://twitter.com/CardiologyToday/status/972900657840705538/photo/1,photo,http://pbs.twimg.com/media/DYBv-71WAAU69zS.jpg,https://t.co/ZR7XoeBgJ8,https://twitter.com/CardiologyToday/status/972900657840705538/photo/1,,23995096|32463503,ACCmediacenter|ACCinTouch,en,,,,,,,,,,,|,|,|||||||
972892440259637251,2018-03-11T17:50:07Z,214637016,austinsdentist,Flu season: How proper #dentalcare can help fight off the #flu.  https://t.co/0i0EbPCPRL #coldseason #fluseason @WTNH https://t.co/3M824zPVki,Hootsuite,,,,FALSE,FALSE,2,0,dentalcare|flu|coldseason|fluseason,,ow.ly/Pkvl30iJLmy,https://t.co/0i0EbPCPRL,http://ow.ly/Pkvl30iJLmy,http://pbs.twimg.com/ext_tw_video_thumb/972891262889099264/pu/img/idppsyRK9TcfJZZ5.jpg,https://t.co/3M824zPVki,https://twitter.com/austinsdentist/status/972892440259637251/video/1,photo,http://pbs.twimg.com/ext_tw_video_thumb/972891262889099264/pu/img/idppsyRK9TcfJZZ5.jpg,https://t.co/3M824zPVki,https://twitter.com/austinsdentist/status/972892440259637251/video/1,,14262811,WTNH,en,,,,,,,,,,,|,|,|||||||
972885148571140096,2018-03-11T17:21:09Z,118118308,saludaldiamagaz,"#CDC Acknowledged that ""Nasal Spray"" #Flu #Vaccine Did Not Work &amp; Should Not Be Used 

https://t.co/4dGAi1y1fA by #LotusOak via @c0nvey https://t.co/sVlruUOUcQ",Convey: Make it post for you,,,,FALSE,FALSE,0,0,CDC|Flu|Vaccine|LotusOak,,cdc.gov.convey.pro/l/AyoqVMm,https://t.co/4dGAi1y1fA,http://www.cdc.gov.convey.pro/l/AyoqVMm,http://pbs.twimg.com/media/DYBh4qMV4AAxkqN.jpg,https://t.co/sVlruUOUcQ,https://twitter.com/saludaldiamagaz/status/972885148571140096/photo/1,photo,http://pbs.twimg.com/media/DYBh4qMV4AAxkqN.jpg,https://t.co/sVlruUOUcQ,https://twitter.com/saludaldiamagaz/status/972885148571140096/photo/1,,750282011160481792,c0nvey,en,,,,,,,,,,,|,|,|||||||
972880060213616640,2018-03-11T17:00:56Z,2282557628,EmoryMedicine,"This Tuesday (3/13) - ""A Conversation with the Nation's Chief Flu Fighter"" -- Daniel Jernigan, Director of the Influenza Division @CDCgov. Noon-1 pm at EU Hospital Auditorium, streaming remotely at multiple locations. https://t.co/ytYZhZvbdq #flu #fluseason cc @EmoryDeptofMed https://t.co/pv8Q6lHZ9m",Hootsuite,,,,FALSE,FALSE,2,0,flu|fluseason,,emry.link/5Zxi9z,https://t.co/ytYZhZvbdq,http://emry.link/5Zxi9z,http://pbs.twimg.com/media/DYBdQjLU8AEVJxP.jpg,https://t.co/pv8Q6lHZ9m,https://twitter.com/EmoryMedicine/status/972880060213616640/photo/1,photo,http://pbs.twimg.com/media/DYBdQjLU8AEVJxP.jpg,https://t.co/pv8Q6lHZ9m,https://twitter.com/EmoryMedicine/status/972880060213616640/photo/1,,146569971|632324512,CDCgov|EmoryDeptofMed,en,,,,,,,,,,,|,|,|||||||
972872601608450048,2018-03-11T16:31:17Z,392956356,emegibson,#Flu season is not yet behind us. I implore everyone to seek immediate treatment if symptoms arise. Take care of yourself. Not just for yourself. But for everyone who cares about you. /end,Twitter for iPhone,972872095863529472,392956356,emegibson,FALSE,FALSE,0,0,Flu,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/b49b3053b5c25bf5.json,Denver,"Denver, CO",city,United States,US,|,|,-105.109815|-104.734372|-104.734372|-105.109815|39.614151|39.614151|39.812975|39.812975
972866914337763333,2018-03-11T16:08:42Z,785523587750830080,JeepTanksCNC,Wake up in the morning feeling like pure shit. #Flu #itsgoingaround,Twitter for iPhone,,,,FALSE,FALSE,0,0,Flu|itsgoingaround,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||
972865131876114432,2018-03-11T16:01:37Z,2160570740,norsett,"Norway, you do not disappoint, even on the smallest of escapes made by someone as ordinary as me. #outdoors #Breathtaking #visitnorway #skiing #health #recovery #flu #microadventure https://t.co/wjxzhOz3Hc",Twitter for iPhone,,,,FALSE,FALSE,3,1,outdoors|Breathtaking|visitnorway|skiing|health|recovery|flu|microadventure,,,,,http://pbs.twimg.com/media/DYBPq4rXkAA056H.jpg,https://t.co/wjxzhOz3Hc,https://twitter.com/norsett/status/972865131876114432/photo/1,photo,http://pbs.twimg.com/media/DYBPq4rXkAA056H.jpg,https://t.co/wjxzhOz3Hc,https://twitter.com/norsett/status/972865131876114432/photo/1,,,,en,,,,,,,,,,,|,|,|||||||
