status_id,created_at,user_id,screen_name,text,source,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,retweet_status_id,retweet_text,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords
969727846976454661,2018-03-03T00:15:10Z,247351807,NFIDvaccines,"#Shionogi’s #flu drug wins green light in Japan, but US approval not likely until 2019 https://t.co/EBdx2nshOV via @FiercePharma #FightFlu https://t.co/c38TO7B034",Hootsuite,,,,FALSE,FALSE,1,0,Shionogi|flu|FightFlu,,ow.ly/654730iIYGH,https://t.co/EBdx2nshOV,http://ow.ly/654730iIYGH,http://pbs.twimg.com/media/DXUqVk1W0AAeVl2.jpg,https://t.co/c38TO7B034,https://twitter.com/NFIDvaccines/status/969727846976454661/photo/1,photo,http://pbs.twimg.com/media/DXUqVk1W0AAeVl2.jpg,https://t.co/c38TO7B034,https://twitter.com/NFIDvaccines/status/969727846976454661/photo/1,,18294275,FiercePharma,en,,,,,,,,,,,|,|,|||||||
969726582339317760,2018-03-03T00:10:08Z,432131334,MissouriAAP,"Data on #flu-like illness, lab-confirmed cases and #travel habits of people within a local area can predict #outbreak intensity, timing https://t.co/SxIlXBjaKK",Hootsuite,,,,FALSE,FALSE,0,0,flu|travel|outbreak,,goo.gl/dqSMJG,https://t.co/SxIlXBjaKK,http://goo.gl/dqSMJG,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||
969724810510176256,2018-03-03T00:03:06Z,162040021,drmurray99,"It's #Flu Season! Get a vaccine to avoid serious illness!  https://t.co/gZQkRQ43IB

#supplements #antiaging #healthyliving https://t.co/CilfZJnJWh",Buffer,,,,FALSE,FALSE,0,0,Flu|supplements|antiaging|healthyliving,,buff.ly/2EZpkiN,https://t.co/gZQkRQ43IB,https://buff.ly/2EZpkiN,http://pbs.twimg.com/media/DXUnkz0UMAEniYP.jpg,https://t.co/CilfZJnJWh,https://twitter.com/drmurray99/status/969724810510176256/photo/1,photo,http://pbs.twimg.com/media/DXUnkz0UMAEniYP.jpg,https://t.co/CilfZJnJWh,https://twitter.com/drmurray99/status/969724810510176256/photo/1,,,,en,,,,,,,,,,,|,|,|||||||
969724074904694790,2018-03-03T00:00:10Z,44697063,TalkZoneRadio,Hidden in Plain Sight #Hermetic Code &amp; a Natural #Flu Shot you can find in your cupboard.  The #Conspiracy Show with @richardsyrett https://t.co/GKsxBdGhkz,Hootsuite,,,,FALSE,FALSE,0,0,Hermetic|Flu|Conspiracy,,ow.ly/90sK30iJ3HI,https://t.co/GKsxBdGhkz,http://ow.ly/90sK30iJ3HI,,,,,,,,,26563557,richardsyrett,en,,,,,,,,,,,|,|,|||||||
969724032361910272,2018-03-03T00:00:00Z,26996798,dgazette,#Flu numbers finally start to decline in New York state; #CapitalRegion counties have mixed results https://t.co/O2mt1MafNw https://t.co/3T5kujZAba,TweetDeck,,,,FALSE,FALSE,0,0,Flu|CapitalRegion,,dailygazette.com/article/2018/0…,https://t.co/O2mt1MafNw,https://dailygazette.com/article/2018/03/01/flu-numbers-finally-start-to-decline,http://pbs.twimg.com/media/DXUEyliVMAAiEar.jpg,https://t.co/3T5kujZAba,https://twitter.com/dgazette/status/969724032361910272/photo/1,photo,http://pbs.twimg.com/media/DXUEyliVMAAiEar.jpg,https://t.co/3T5kujZAba,https://twitter.com/dgazette/status/969724032361910272/photo/1,,,,en,,,,,,,,,,,|,|,|||||||
969722781284864001,2018-03-02T23:55:02Z,538369738,DHIN_HIE,#Flu has 'definitely peaked' for the season - CNN - https://t.co/ZmtIKrN149 https://t.co/xd2ZTui1Kz,Sprout Social,,,,FALSE,FALSE,0,0,Flu,,cnn.it/2F6m49E,https://t.co/ZmtIKrN149,http://cnn.it/2F6m49E,http://pbs.twimg.com/media/DXUluqnU8AAUpea.jpg,https://t.co/xd2ZTui1Kz,https://twitter.com/DHIN_HIE/status/969722781284864001/photo/1,photo,http://pbs.twimg.com/media/DXUluqnU8AAUpea.jpg,https://t.co/xd2ZTui1Kz,https://twitter.com/DHIN_HIE/status/969722781284864001/photo/1,,,,en,,,,,,,,,,,|,|,|||||||
969722062251028480,2018-03-02T23:52:10Z,330461260,TerryShadow1,"#health #flushot Welch's Grape Juice - is it that easy, one shot a day keeps the #FLU away #justsaynotodrugs #justsaynotovaccines #research",Twitter Web Client,,,,FALSE,FALSE,0,0,health|flushot|FLU|justsaynotodrugs|justsaynotovaccines|research,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||
969721175076212736,2018-03-02T23:48:39Z,826601952847024130,MargieParr1,"Just bronchitis, glad is not #flu",Twitter for iPhone,,,,FALSE,FALSE,1,0,flu,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||
969719178377777152,2018-03-02T23:40:43Z,858560268,stevenrussell,"Think #flu season is over? Think again. It is still widespread in 45 states. 

Last week alone, 17 children died nationwide. That brings this seasons flu death total in pediatric patients to 114.",Tweetbot for iΟS,,,,FALSE,FALSE,0,0,flu,,,,,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||
969716555763380224,2018-03-02T23:30:18Z,247351807,NFIDvaccines,@US_FDA warns of fraudulent and unapproved #flu products: Consumers should be aware that there are no legally marketed over-the-counter drugs to prevent or cure the flu https://t.co/GMVx5JDOng #FightFlu https://t.co/NJparLcFt0,Hootsuite,,208120290,US_FDA,FALSE,FALSE,1,1,flu|FightFlu,,ow.ly/a9yC30iITvJ,https://t.co/GMVx5JDOng,http://ow.ly/a9yC30iITvJ,http://pbs.twimg.com/media/DXUgEVBUMAA5N7A.jpg,https://t.co/NJparLcFt0,https://twitter.com/NFIDvaccines/status/969716555763380224/photo/1,photo,http://pbs.twimg.com/media/DXUgEVBUMAA5N7A.jpg,https://t.co/NJparLcFt0,https://twitter.com/NFIDvaccines/status/969716555763380224/photo/1,,208120290,US_FDA,en,,,,,,,,,,,|,|,|||||||
969716482589511680,2018-03-02T23:30:00Z,16318652,SpecNewsATX,"While the peak may have passed, #flu season isn’t finished yet. https://t.co/xCgZwulIK4",SocialNewsDesk,,,,FALSE,FALSE,2,1,flu,,spectrumlocalnews.com/tx/austin/news…,https://t.co/xCgZwulIK4,http://spectrumlocalnews.com/tx/austin/news/2018/03/02/worst-of-bad-us-flu-season-finally-over-as-illnesses-decline,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||
969714244936654848,2018-03-02T23:21:07Z,14088120,lisamariepane,Worst of bad US #flu season finally over as illnesses decline (from @AP) @MikeStobbe  https://t.co/CccCAIwTBa,Twitter for iPhone,,,,FALSE,FALSE,0,0,flu,,apnews.com/a7e9bc6b4de945…,https://t.co/CccCAIwTBa,https://apnews.com/a7e9bc6b4de945199de570c6cf817715,,,,,,,,,51241574|22664758,AP|MikeStobbe,en,,,,,,,,,,,|,|,|||||||
969712706281459712,2018-03-02T23:15:00Z,21874267,libbybaney,"Think you have the #flu?  The FDA warns consumers to be alert, and try and steer clear of fraudulent flu products, which may be found online or in retail stores."" https://t.co/6MAMg0vDpJ",Twitter Web Client,,,,FALSE,FALSE,1,0,flu,,fda.gov/NewsEvents/New…,https://t.co/6MAMg0vDpJ,https://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm599223.htm,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||
969711473453912065,2018-03-02T23:10:06Z,1117395169,AFHSBPAGE,"Statement from @US_FDA Commissioner Scott Gottlieb, M.D. on the efficacy of the 2017-2018 #Influenza vaccine 
https://t.co/xZNv3bYrug . #Flu",Hootsuite,,,,FALSE,FALSE,1,1,Influenza|Flu,,fda.gov/NewsEvents/New…,https://t.co/xZNv3bYrug,https://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm597077.htm,,,,,,,,,208120290,US_FDA,en,,,,,,,,,,,|,|,|||||||
969711346764996608,2018-03-02T23:09:36Z,1128491354,rumlsd4always,"First cup of coffee at 6pm! 🤧🤒#coffee #hatebeingsick #flu @ Painesville, Ohio https://t.co/Qzjb25b83t",Instagram,,,,FALSE,FALSE,0,0,coffee|hatebeingsick|flu,,instagram.com/p/Bf1rhh5Hnzr/,https://t.co/Qzjb25b83t,https://www.instagram.com/p/Bf1rhh5Hnzr/,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/a4d5a65e97961a1f.json,Painesville,"Painesville, OH",city,United States,US,41.7228|-81.2496,-81.2496|41.7228,-81.292515|-81.213843|-81.213843|-81.292515|41.699557|41.699557|41.753811|41.753811
969710217893220354,2018-03-02T23:05:06Z,4439450775,AFCUrgentCareWC,"While it is possible to come down with the #flu twice in one season, it’s not always recommended you receive a second flu shot. Find out who doctors recommend should receive a follow-up dose of the #vaccine. https://t.co/1mEKxb8zLt",Hootsuite,,,,FALSE,FALSE,0,0,flu|vaccine,,goo.gl/VCyizR,https://t.co/1mEKxb8zLt,https://goo.gl/VCyizR,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||
969709060395290624,2018-03-02T23:00:30Z,4777326148,AFCUrgentCareDT,"While it is possible to come down with the #flu twice in one season, it’s not always recommended you receive a second flu shot. Find out who doctors recommend should receive a follow-up dose of the #vaccine. https://t.co/CYoAFPSvSz",Hootsuite,,,,FALSE,FALSE,0,0,flu|vaccine,,goo.gl/VCyizR,https://t.co/CYoAFPSvSz,https://goo.gl/VCyizR,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||
969708978904104960,2018-03-02T23:00:11Z,50451751,utahpublicradio,"For The Second Week, The Flu Epidemic Has Eased https://t.co/68VuY3vwFk
#Flu #Epidemic #GetBetter @NPR https://t.co/31imdJ0JQK",Hootsuite,,,,FALSE,FALSE,0,0,Flu|Epidemic|GetBetter,,ht.ly/onyh30iJ2pJ,https://t.co/68VuY3vwFk,http://ht.ly/onyh30iJ2pJ,http://pbs.twimg.com/media/DXUZLQ8X0AAzTC7.jpg,https://t.co/31imdJ0JQK,https://twitter.com/utahpublicradio/status/969708978904104960/photo/1,photo,http://pbs.twimg.com/media/DXUZLQ8X0AAzTC7.jpg,https://t.co/31imdJ0JQK,https://twitter.com/utahpublicradio/status/969708978904104960/photo/1,,5392522,NPR,en,,,,,,,,,,,|,|,|||||||
969707695166185475,2018-03-02T22:55:05Z,2409003638,AFCUrgentCareNB,"While it is possible to come down with the #flu twice in one season, it’s not always recommended you receive a second flu shot. Find out who doctors recommend should receive a follow-up dose of the #vaccine. https://t.co/B73JBM6evM",Hootsuite,,,,FALSE,FALSE,0,0,flu|vaccine,,goo.gl/VCyizR,https://t.co/B73JBM6evM,https://goo.gl/VCyizR,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||
969707023830011904,2018-03-02T22:52:25Z,299273962,Laurie_Garrett,"According to @CDCFlu the latest period for which data is compiled (Feb18-24) shows #flu downturn, but don't relax yet. 49 out of 54 US jurisdictions show widespread flu &amp; it has killed 114 children. Moreover, A Influenza is down but B is ^ing.

https://t.co/5HMfKun1B0 https://t.co/yI8fZOeCIp",Twitter Web Client,,,,FALSE,FALSE,7,7,flu,,cdc.gov/flu/weekly/ind…,https://t.co/5HMfKun1B0,https://www.cdc.gov/flu/weekly/index.htm,http://pbs.twimg.com/media/DXUXODkVwAAgsqm.jpg,https://t.co/yI8fZOeCIp,https://twitter.com/Laurie_Garrett/status/969707023830011904/photo/1,photo,http://pbs.twimg.com/media/DXUXODkVwAAgsqm.jpg,https://t.co/yI8fZOeCIp,https://twitter.com/Laurie_Garrett/status/969707023830011904/photo/1,,16616061,CDCFlu,en,,,,,,,,,,,|,|,|||||||
969706436572872704,2018-03-02T22:50:05Z,766098984087715840,AFCUrgentCareWG,"While it is possible to come down with the #flu twice in one season, it’s not always recommended you receive a second flu shot. Find out who doctors recommend should receive a follow-up dose of the #vaccine. https://t.co/Pxiabkrr0s",Hootsuite,,,,FALSE,FALSE,0,0,flu|vaccine,,goo.gl/VCyizR,https://t.co/Pxiabkrr0s,https://goo.gl/VCyizR,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||
969706436271001600,2018-03-02T22:50:05Z,782991968951345152,AFCUrgentCareAT,"While it is possible to come down with the #flu twice in one season, it’s not always recommended you receive a second flu shot. Find out who doctors recommend should receive a follow-up dose of the #vaccine. https://t.co/Q289dNCVrF",Hootsuite,,,,FALSE,FALSE,0,0,flu|vaccine,,goo.gl/VCyizR,https://t.co/Q289dNCVrF,https://goo.gl/VCyizR,,,,,,,,,,,en,,,,,,,,,,,|,|,|||||||
969706419405643777,2018-03-02T22:50:01Z,53072856,mward04,All we need are Germs for @realDonaldTrump to complete the Jared Diamond trifecta this week! Come on #Flu! #GunsGermsAndSteel https://t.co/QGkE6QF4jq,Twitter for iPhone,,,,FALSE,FALSE,0,0,Flu|GunsGermsAndSteel,,amazon.com/Guns-Germs-Ste…,https://t.co/QGkE6QF4jq,https://www.amazon.com/Guns-Germs-Steel-Fates-Societies/dp/0393317552,,,,,,,,,25073877,realDonaldTrump,en,,,,,,,,,,,|,|,|||||||
